# Tetrahedron method
       25.3630841365        0.1327274646
       25.5794494071        0.1372868202
       25.7958146776        0.1415391055
       26.0121799482        0.1446846074
       26.2285452188        0.1464581903
       26.4449104893        0.1468902515
       26.6612757599        0.1490943187
       26.8776410304        0.1527836210
       27.0940063010        0.1559705846
       27.3103715716        0.1537628846
       27.5267368421        0.1452624938
       27.7431021127        0.1304695670
       27.9594673833        0.1203534008
       28.1758326538        0.1063464017
       28.3921979244        0.1171700110
       28.6085631950        0.1321411878
       28.8249284655        0.1502152850
       29.0412937361        0.1737990385
       29.2576590067        0.2097171937
       29.4740242772        0.2803228853
       29.6903895478        0.4326950083
       29.9067548184        0.4674934628
       30.1231200889        0.3270742497
       30.3394853595        0.1549663218
       30.5558506300        0.1372761996
       30.7722159006        0.1143496850
       30.9885811712        0.1132400760
       31.2049464417        0.1330224223
       31.4213117123        0.1955925704
       31.6376769829        0.1787078938
       31.8540422534        0.1605105032
       32.0704075240        0.1484477417
       32.2867727946        0.1428191678
       32.5031380651        0.1405258196
       32.7195033357        0.1399300626
       32.9358686063        0.1439220356
       33.1522338768        0.1706032992
       33.3685991474        0.2180279046
       33.5849644180        0.2766412438
       33.8013296885        0.3537345912
       34.0176949591        0.4292693514
       34.2340602296        0.5137153819
       34.4504255002        0.4548501916
       34.6667907708        0.4146654177
       34.8831560413        0.4097713532
       35.0995213119        0.4113188308
       35.3158865825        0.4553622020
       35.5322518530        0.5086407137
       35.7486171236        0.6456826207
       35.9649823942        0.6585234894
       36.1813476647        0.6583983219
       36.3977129353        0.7400505537
       36.6140782059        0.8457768851
       36.8304434764        0.6268742281
       37.0468087470        0.5039967224
       37.2631740176        0.4358186067
       37.4795392881        0.3901076257
       37.6959045587        0.3594335701
       37.9122698293        0.3287602113
       38.1286350998        0.2957758497
       38.3450003704        0.2646986563
       38.5613656409        0.2569980308
       38.7777309115        0.2698750253
       38.9940961821        0.3305175508
       39.2104614526        0.0629551454
       39.4268267232        0.0000000000
       39.6431919938        0.0000000000
       39.8595572643        0.0000000000
       40.0759225349        0.0000000000
       40.2922878055        0.0000000000
       40.5086530760        0.0000000000
       40.7250183466        0.0000000000
       40.9413836172        0.0000000000
       41.1577488877        0.0000000000
       41.3741141583        0.0000000000
       41.5904794289        0.0000000000
       41.8068446994        0.0000000000
       42.0232099700        0.0000000000
       42.2395752405        0.0000000000
       42.4559405111        0.0000000000
       42.6723057817        0.0000000000
       42.8886710522        0.0000000000
