# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 862
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.30774 eV
190     0.000000       0.000100       0.000000       0.000049       0.000149       
194     0.000000       0.000000       0.000100       0.000004       0.000104       
tot     0.000007       0.000897       0.000947       0.000747       0.746000

Band 637   energy = 23.41131 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000081       0.000000       0.000000       0.000081       
74      0.000000       0.000000       0.000081       0.000000       0.000081       
99      0.000000       0.000025       0.000004       0.000144       0.000173       
125     0.000000       0.000036       0.000004       0.000225       0.000265       
163     0.000000       0.000000       0.000000       0.000064       0.000064       
211     0.000000       0.000064       0.000000       0.000000       0.000064       
tot     0.000082       0.000628       0.000527       0.001103       0.763000

Band 638   energy = 23.45800 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000100       0.000049       0.000016       0.000165       
49      0.000000       0.000000       0.000081       0.000001       0.000082       
74      0.000000       0.000100       0.000000       0.000000       0.000100       
107     0.000000       0.000000       0.000009       0.000100       0.000109       
128     0.000000       0.000000       0.000081       0.000000       0.000081       
214     0.000000       0.000001       0.000025       0.000256       0.000282       
tot     0.000063       0.000749       0.000773       0.000981       0.784000

Band 639   energy = 23.45802 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000000       0.000000       0.000289       0.000289       
74      0.000000       0.000004       0.000000       0.000196       0.000200       
84      0.000000       0.000100       0.000000       0.000000       0.000100       
88      0.000000       0.000000       0.000100       0.000000       0.000100       
158     0.000000       0.000000       0.000289       0.000000       0.000289       
181     0.000000       0.000289       0.000000       0.000000       0.000289       
tot     0.000070       0.001100       0.001153       0.000847       0.784000

Band 640   energy = 23.76599 eV
atom    s              p_x            p_y            p_z            tot            
68      0.000000       0.000001       0.000100       0.000036       0.000137       
74      0.000000       0.000004       0.000100       0.000036       0.000140       
75      0.000000       0.000000       0.000324       0.000000       0.000324       
127     0.000000       0.000000       0.000121       0.000004       0.000125       
159     0.000000       0.000064       0.000000       0.000169       0.000233       
215     0.000000       0.000009       0.000121       0.000000       0.000130       
tot     0.000000       0.000787       0.001810       0.000931       0.906000

Band 641   energy = 23.76600 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000036       0.000121       0.000157       
5       0.000000       0.000025       0.000000       0.000121       0.000146       
10      0.000000       0.000004       0.000000       0.000225       0.000229       
14      0.000000       0.000000       0.000000       0.000225       0.000225       
184     0.000000       0.000000       0.000000       0.000144       0.000144       
205     0.000000       0.000081       0.000009       0.000064       0.000154       
tot     0.000000       0.001185       0.000186       0.002788       0.906000

Band 642   energy = 23.77883 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000529       0.000001       0.000009       0.000025       0.000564       
41      0.000529       0.000064       0.000000       0.000000       0.000593       
68      0.000529       0.000000       0.000064       0.000000       0.000593       
90      0.000004       0.000016       0.000004       0.000121       0.000145       
138     0.000121       0.000000       0.000000       0.000000       0.000121       
215     0.001024       0.000009       0.000001       0.000064       0.001098       
tot     0.003210       0.000473       0.000391       0.001086       0.906000

Band 643   energy = 23.78666 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000000       0.000004       0.000001       0.000100       0.000105       
24      0.000000       0.000000       0.000000       0.000100       0.000100       
39      0.000000       0.000081       0.000009       0.000000       0.000090       
44      0.000000       0.000000       0.000100       0.000004       0.000104       
48      0.000000       0.000064       0.000036       0.000000       0.000100       
79      0.000000       0.000036       0.000064       0.000000       0.000100       
tot     0.000000       0.001308       0.001377       0.001256       0.908000

Band 644   energy = 23.79642 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000064       0.000064       0.000000       0.000128       
41      0.000000       0.000000       0.000169       0.000009       0.000178       
43      0.000000       0.000000       0.000144       0.000000       0.000144       
68      0.000000       0.000100       0.000000       0.000025       0.000125       
184     0.000000       0.000000       0.000169       0.000009       0.000178       
205     0.000000       0.000064       0.000064       0.000000       0.000128       
tot     0.000000       0.001568       0.002299       0.000434       0.910000

Band 645   energy = 23.80544 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000000       0.000001       0.000000       0.000144       0.000145       
67      0.000000       0.000000       0.000000       0.000144       0.000144       
110     0.000000       0.000016       0.000009       0.000144       0.000169       
113     0.000000       0.000009       0.000004       0.000121       0.000134       
170     0.000000       0.000000       0.000016       0.000225       0.000241       
173     0.000000       0.000009       0.000004       0.000100       0.000113       
tot     0.000000       0.000847       0.000826       0.002111       0.910000

Band 646   energy = 23.80548 eV
atom    s              p_x            p_y            p_z            tot            
45      0.000000       0.000081       0.000000       0.000000       0.000081       
67      0.000000       0.000081       0.000000       0.000000       0.000081       
124     0.000000       0.000081       0.000081       0.000000       0.000162       
133     0.000000       0.000121       0.000121       0.000000       0.000242       
197     0.000000       0.000081       0.000081       0.000000       0.000162       
206     0.000000       0.000144       0.000121       0.000000       0.000265       
tot     0.000000       0.001576       0.001458       0.000827       0.910000

Band 647   energy = 23.81319 eV
atom    s              p_x            p_y            p_z            tot            
140     0.000000       0.000036       0.000016       0.000064       0.000116       
155     0.000000       0.000036       0.000121       0.000000       0.000157       
163     0.000000       0.000036       0.000081       0.000009       0.000126       
180     0.000000       0.000081       0.000064       0.000001       0.000146       
211     0.000000       0.000016       0.000121       0.000016       0.000153       
213     0.000000       0.000049       0.000004       0.000100       0.000153       
tot     0.000000       0.001380       0.001706       0.000815       0.909000

Band 648   energy = 23.82531 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000036       0.000049       0.000016       0.000101       
87      0.000000       0.000009       0.000064       0.000004       0.000077       
116     0.000000       0.000009       0.000064       0.000025       0.000098       
119     0.000000       0.000000       0.000009       0.000081       0.000090       
122     0.000000       0.000000       0.000009       0.000081       0.000090       
205     0.000000       0.000001       0.000004       0.000121       0.000126       
tot     0.000000       0.000622       0.001357       0.001130       0.908000

Band 649   energy = 23.82532 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000000       0.000100       0.000000       0.000025       0.000125       
63      0.000000       0.000000       0.000100       0.000001       0.000101       
111     0.000000       0.000100       0.000004       0.000000       0.000104       
116     0.000000       0.000081       0.000036       0.000000       0.000117       
169     0.000000       0.000100       0.000000       0.000009       0.000109       
184     0.000000       0.000144       0.000000       0.000000       0.000144       
tot     0.000000       0.002097       0.001410       0.000445       0.908000

Band 650   energy = 23.84459 eV
atom    s              p_x            p_y            p_z            tot            
52      0.000000       0.000000       0.000009       0.000081       0.000090       
99      0.000000       0.000121       0.000049       0.000000       0.000170       
143     0.000000       0.000000       0.000081       0.000001       0.000082       
160     0.000000       0.000000       0.000000       0.000121       0.000121       
170     0.000000       0.000169       0.000000       0.000000       0.000169       
187     0.000000       0.000004       0.000000       0.000100       0.000104       
tot     0.000000       0.001133       0.000933       0.001338       0.909000

Band 651   energy = 23.84462 eV
atom    s              p_x            p_y            p_z            tot            
17      0.000000       0.000000       0.000081       0.000000       0.000081       
27      0.000000       0.000049       0.000049       0.000001       0.000099       
83      0.000000       0.000000       0.000100       0.000000       0.000100       
99      0.000000       0.000009       0.000100       0.000036       0.000145       
153     0.000000       0.000000       0.000100       0.000000       0.000100       
206     0.000000       0.000000       0.000009       0.000144       0.000153       
tot     0.000000       0.001176       0.001413       0.000831       0.909000

Band 652   energy = 23.85566 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000000       0.000256       0.000000       0.000000       0.000256       
44      0.000000       0.000121       0.000000       0.000000       0.000121       
46      0.000000       0.000100       0.000000       0.000004       0.000104       
67      0.000000       0.000000       0.000169       0.000000       0.000169       
118     0.000000       0.000225       0.000000       0.000000       0.000225       
123     0.000000       0.000144       0.000000       0.000000       0.000144       
tot     0.000000       0.001961       0.000986       0.000712       0.907000

Band 653   energy = 23.85569 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000000       0.000000       0.000121       0.000121       
9       0.000000       0.000000       0.000000       0.000144       0.000144       
19      0.000000       0.000000       0.000000       0.000169       0.000169       
23      0.000000       0.000009       0.000025       0.000144       0.000178       
27      0.000000       0.000000       0.000000       0.000169       0.000169       
129     0.000000       0.000000       0.000009       0.000169       0.000178       
tot     0.000000       0.000446       0.000829       0.002414       0.907000

Band 654   energy = 23.86155 eV
atom    s              p_x            p_y            p_z            tot            
45      0.000000       0.000004       0.000000       0.000081       0.000085       
72      0.000000       0.000000       0.000000       0.000121       0.000121       
148     0.000000       0.000000       0.000004       0.000081       0.000085       
151     0.000000       0.000000       0.000001       0.000121       0.000122       
154     0.000000       0.000064       0.000025       0.000000       0.000089       
194     0.000000       0.000000       0.000009       0.000081       0.000090       
tot     0.000000       0.001023       0.000753       0.001959       0.908000

Band 655   energy = 23.89610 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000049       0.000036       0.000000       0.000085       
30      0.000000       0.000000       0.000121       0.000004       0.000125       
61      0.000000       0.000064       0.000000       0.000025       0.000089       
148     0.000000       0.000081       0.000000       0.000000       0.000081       
189     0.000000       0.000000       0.000081       0.000000       0.000081       
191     0.000000       0.000081       0.000000       0.000000       0.000081       
tot     0.000000       0.001325       0.001557       0.000697       0.908000

Band 656   energy = 23.89641 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000000       0.000016       0.000004       0.000081       0.000101       
90      0.000000       0.000016       0.000001       0.000081       0.000098       
99      0.000000       0.000036       0.000004       0.000225       0.000265       
101     0.000000       0.000016       0.000001       0.000100       0.000117       
105     0.000000       0.000016       0.000001       0.000100       0.000117       
116     0.000000       0.000025       0.000004       0.000169       0.000198       
tot     0.000011       0.000663       0.000364       0.002137       0.894000

Band 657   energy = 23.96687 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000001       0.000004       0.000009       0.000100       0.000114       
61      0.000000       0.000036       0.000000       0.000064       0.000100       
90      0.000000       0.000064       0.000064       0.000000       0.000128       
122     0.000000       0.000000       0.000000       0.000081       0.000081       
123     0.000000       0.000004       0.000016       0.000081       0.000101       
160     0.000000       0.000016       0.000081       0.000001       0.000098       
tot     0.000051       0.001056       0.000832       0.000778       0.894000

Band 658   energy = 23.96691 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000001       0.000000       0.000000       0.000081       0.000082       
27      0.000001       0.000036       0.000009       0.000081       0.000127       
90      0.000000       0.000016       0.000049       0.000036       0.000101       
112     0.000000       0.000100       0.000081       0.000000       0.000181       
196     0.000000       0.000049       0.000081       0.000004       0.000134       
206     0.000000       0.000000       0.000000       0.000100       0.000100       
tot     0.000044       0.000645       0.000715       0.001379       0.894000

Band 659   energy = 23.98704 eV
atom    s              p_x            p_y            p_z            tot            
17      0.000004       0.000081       0.000001       0.000000       0.000086       
42      0.000004       0.000000       0.000100       0.000000       0.000104       
71      0.000004       0.000100       0.000000       0.000000       0.000104       
150     0.000000       0.000049       0.000049       0.000000       0.000098       
175     0.000000       0.000036       0.000064       0.000000       0.000100       
199     0.000000       0.000016       0.000009       0.000064       0.000089       
tot     0.000054       0.001032       0.001259       0.000693       0.901000

Band 660   energy = 24.10320 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000144       0.000000       0.000000       0.000000       0.000144       
57      0.000000       0.000000       0.000000       0.000121       0.000121       
74      0.000961       0.000000       0.000000       0.000000       0.000961       
126     0.000036       0.000009       0.000000       0.000064       0.000109       
159     0.000049       0.000000       0.000064       0.000004       0.000117       
180     0.000049       0.000081       0.000000       0.000000       0.000130       
tot     0.001791       0.000776       0.000415       0.000944       0.897000

Band 661   energy = 24.10322 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000361       0.000000       0.000000       0.000000       0.000361       
22      0.000000       0.000000       0.000100       0.000025       0.000125       
37      0.000000       0.000081       0.000025       0.000000       0.000106       
49      0.000729       0.000000       0.000000       0.000000       0.000729       
155     0.000036       0.000000       0.000064       0.000000       0.000100       
184     0.000036       0.000064       0.000000       0.000000       0.000100       
tot     0.001760       0.000515       0.000815       0.000769       0.897000

Band 662   energy = 24.18763 eV
atom    s              p_x            p_y            p_z            tot            
100     0.000484       0.000004       0.000001       0.000000       0.000489       
102     0.000256       0.000001       0.000016       0.000000       0.000273       
104     0.000100       0.000004       0.000009       0.000000       0.000113       
106     0.000121       0.000001       0.000004       0.000000       0.000126       
146     0.000121       0.000000       0.000025       0.000000       0.000146       
171     0.000144       0.000016       0.000001       0.000001       0.000162       
tot     0.002389       0.000492       0.000841       0.000026       0.904000

Band 663   energy = 24.18767 eV
atom    s              p_x            p_y            p_z            tot            
85      0.000064       0.000000       0.000025       0.000004       0.000093       
91      0.000625       0.000000       0.000000       0.000004       0.000629       
96      0.000121       0.000000       0.000000       0.000004       0.000125       
102     0.000100       0.000000       0.000016       0.000009       0.000125       
161     0.000121       0.000004       0.000009       0.000000       0.000134       
209     0.000081       0.000000       0.000025       0.000001       0.000107       
tot     0.002336       0.000349       0.000285       0.000563       0.904000

Band 664   energy = 24.22423 eV
atom    s              p_x            p_y            p_z            tot            
91      0.000081       0.000000       0.000000       0.000036       0.000117       
117     0.000576       0.000000       0.000000       0.000036       0.000612       
118     0.000121       0.000000       0.000000       0.000000       0.000121       
125     0.000441       0.000004       0.000001       0.000001       0.000447       
126     0.000400       0.000000       0.000036       0.000000       0.000436       
128     0.000400       0.000036       0.000000       0.000000       0.000436       
tot     0.003652       0.000197       0.000186       0.000610       0.910000

Band 665   energy = 24.22424 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000441       0.000004       0.000016       0.000000       0.000461       
39      0.000529       0.000009       0.000000       0.000009       0.000547       
44      0.000784       0.000001       0.000000       0.000001       0.000786       
109     0.000196       0.000025       0.000000       0.000000       0.000221       
118     0.000529       0.000000       0.000000       0.000000       0.000529       
119     0.000256       0.000025       0.000000       0.000000       0.000281       
tot     0.004846       0.000591       0.000155       0.000079       0.909000

Band 666   energy = 24.22425 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000625       0.000000       0.000000       0.000001       0.000626       
24      0.000400       0.000016       0.000000       0.000000       0.000416       
58      0.000361       0.000004       0.000004       0.000000       0.000369       
69      0.000361       0.000000       0.000000       0.000004       0.000365       
111     0.000256       0.000004       0.000016       0.000000       0.000276       
129     0.000729       0.000000       0.000000       0.000004       0.000733       
tot     0.004951       0.000111       0.000552       0.000230       0.909000

Band 667   energy = 24.25400 eV
atom    s              p_x            p_y            p_z            tot            
134     0.000121       0.000004       0.000000       0.000000       0.000125       
146     0.000121       0.000004       0.000000       0.000000       0.000125       
161     0.000121       0.000000       0.000004       0.000000       0.000125       
171     0.000121       0.000000       0.000009       0.000000       0.000130       
207     0.000121       0.000000       0.000004       0.000000       0.000125       
209     0.000121       0.000004       0.000000       0.000000       0.000125       
tot     0.003474       0.000367       0.000483       0.000082       0.913000

Band 668   energy = 24.27096 eV
atom    s              p_x            p_y            p_z            tot            
64      0.000289       0.000025       0.000000       0.000000       0.000314       
66      0.000256       0.000000       0.000000       0.000000       0.000256       
76      0.000256       0.000000       0.000001       0.000016       0.000273       
78      0.000324       0.000000       0.000000       0.000000       0.000324       
143     0.000441       0.000000       0.000000       0.000000       0.000441       
145     0.000361       0.000000       0.000000       0.000000       0.000361       
tot     0.003856       0.000180       0.000421       0.000189       0.912000

Band 669   energy = 24.27097 eV
atom    s              p_x            p_y            p_z            tot            
4       0.000289       0.000000       0.000000       0.000000       0.000289       
20      0.000256       0.000016       0.000000       0.000000       0.000272       
43      0.000225       0.000000       0.000000       0.000000       0.000225       
47      0.000196       0.000000       0.000000       0.000004       0.000200       
188     0.000225       0.000000       0.000000       0.000000       0.000225       
206     0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.003762       0.000288       0.000153       0.000316       0.912000

Band 670   energy = 24.27371 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000729       0.000000       0.000004       0.000025       0.000758       
84      0.000196       0.000001       0.000000       0.000000       0.000197       
99      0.001369       0.000000       0.000000       0.000001       0.001370       
101     0.000729       0.000000       0.000064       0.000000       0.000793       
105     0.000729       0.000064       0.000000       0.000000       0.000793       
107     0.000196       0.000000       0.000000       0.000004       0.000200       
tot     0.005917       0.000313       0.000307       0.000327       0.909000

Band 671   energy = 24.28579 eV
atom    s              p_x            p_y            p_z            tot            
47      0.000144       0.000000       0.000004       0.000000       0.000148       
48      0.000256       0.000000       0.000000       0.000000       0.000256       
79      0.000196       0.000004       0.000000       0.000000       0.000200       
81      0.000225       0.000000       0.000000       0.000000       0.000225       
126     0.000169       0.000000       0.000000       0.000001       0.000170       
160     0.000625       0.000000       0.000009       0.000000       0.000634       
tot     0.003720       0.000252       0.000317       0.000277       0.909000

Band 672   energy = 24.28581 eV
atom    s              p_x            p_y            p_z            tot            
7       0.000225       0.000000       0.000001       0.000000       0.000226       
25      0.000225       0.000004       0.000000       0.000000       0.000229       
28      0.000256       0.000000       0.000000       0.000000       0.000256       
117     0.000169       0.000000       0.000000       0.000004       0.000173       
187     0.000196       0.000001       0.000000       0.000000       0.000197       
196     0.000576       0.000000       0.000000       0.000004       0.000580       
tot     0.003704       0.000263       0.000195       0.000286       0.909000

Band 673   energy = 24.29765 eV
atom    s              p_x            p_y            p_z            tot            
108     0.000289       0.000000       0.000000       0.000004       0.000293       
110     0.000400       0.000016       0.000000       0.000000       0.000416       
114     0.000400       0.000000       0.000016       0.000000       0.000416       
125     0.000324       0.000016       0.000004       0.000121       0.000465       
131     0.000289       0.000004       0.000000       0.000000       0.000293       
133     0.000400       0.000000       0.000004       0.000004       0.000408       
tot     0.004673       0.000242       0.000244       0.000296       0.906000

Band 674   energy = 24.31626 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000121       0.000000       0.000004       0.000001       0.000126       
41      0.000289       0.000000       0.000000       0.000004       0.000293       
56      0.000100       0.000004       0.000000       0.000000       0.000104       
68      0.000225       0.000000       0.000000       0.000004       0.000229       
161     0.000121       0.000004       0.000000       0.000000       0.000125       
173     0.000100       0.000025       0.000000       0.000000       0.000125       
tot     0.002970       0.000318       0.000136       0.000307       0.910000

Band 675   energy = 24.31629 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000121       0.000004       0.000000       0.000000       0.000125       
14      0.000441       0.000001       0.000000       0.000004       0.000446       
16      0.000121       0.000000       0.000004       0.000000       0.000125       
197     0.000144       0.000000       0.000000       0.000049       0.000193       
207     0.000196       0.000000       0.000000       0.000009       0.000205       
209     0.000196       0.000000       0.000000       0.000004       0.000200       
tot     0.002930       0.000112       0.000071       0.000723       0.910000

Band 676   energy = 24.34905 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000324       0.000000       0.000000       0.000000       0.000324       
4       0.000324       0.000000       0.000000       0.000000       0.000324       
43      0.000324       0.000000       0.000000       0.000000       0.000324       
53      0.000324       0.000000       0.000000       0.000000       0.000324       
66      0.000324       0.000000       0.000000       0.000000       0.000324       
78      0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.004375       0.000362       0.000479       0.000125       0.904000

Band 677   energy = 24.37553 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000196       0.000000       0.000000       0.000000       0.000196       
101     0.000361       0.000000       0.000000       0.000000       0.000361       
105     0.000625       0.000000       0.000000       0.000000       0.000625       
149     0.000144       0.000000       0.000004       0.000009       0.000157       
208     0.000169       0.000000       0.000000       0.000009       0.000178       
212     0.000256       0.000000       0.000000       0.000016       0.000272       
tot     0.003704       0.000242       0.000254       0.000271       0.893000

Band 678   energy = 24.37554 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000256       0.000000       0.000000       0.000000       0.000256       
23      0.000196       0.000000       0.000000       0.000000       0.000196       
82      0.000841       0.000001       0.000001       0.000000       0.000843       
107     0.000196       0.000000       0.000000       0.000000       0.000196       
152     0.000225       0.000004       0.000016       0.000000       0.000245       
179     0.000289       0.000016       0.000000       0.000000       0.000305       
tot     0.003665       0.000267       0.000326       0.000166       0.893000

Band 679   energy = 24.39837 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000289       0.000000       0.000009       0.000000       0.000298       
8       0.000289       0.000016       0.000000       0.000000       0.000305       
82      0.000256       0.000000       0.000000       0.000000       0.000256       
124     0.000256       0.000000       0.000004       0.000000       0.000260       
154     0.000169       0.000001       0.000000       0.000000       0.000170       
190     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.003251       0.000373       0.000322       0.000242       0.896000

Band 680   energy = 24.39838 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000361       0.000001       0.000000       0.000009       0.000371       
45      0.000361       0.000000       0.000016       0.000000       0.000377       
105     0.000324       0.000000       0.000000       0.000000       0.000324       
113     0.000289       0.000000       0.000000       0.000000       0.000289       
170     0.000121       0.000004       0.000000       0.000000       0.000125       
178     0.000144       0.000000       0.000004       0.000000       0.000148       
tot     0.003227       0.000307       0.000323       0.000281       0.896000

Band 681   energy = 24.39898 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000064       0.000000       0.000000       0.000000       0.000064       
90      0.003600       0.000000       0.000000       0.000000       0.003600       
116     0.000000       0.000016       0.000001       0.000100       0.000117       
160     0.000484       0.000000       0.000016       0.000000       0.000500       
187     0.000484       0.000025       0.000000       0.000000       0.000509       
196     0.000484       0.000000       0.000000       0.000025       0.000509       
tot     0.006473       0.000228       0.000191       0.000348       0.901000

Band 682   energy = 24.40217 eV
atom    s              p_x            p_y            p_z            tot            
75      0.000196       0.000000       0.000004       0.000000       0.000200       
156     0.000196       0.000000       0.000000       0.000000       0.000196       
158     0.000900       0.000000       0.000000       0.000000       0.000900       
159     0.000324       0.000000       0.000000       0.000004       0.000328       
181     0.000729       0.000000       0.000001       0.000000       0.000730       
184     0.000256       0.000000       0.000000       0.000004       0.000260       
tot     0.004641       0.000268       0.000253       0.000273       0.894000

Band 683   energy = 24.40220 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000324       0.000000       0.000000       0.000001       0.000325       
43      0.000121       0.000000       0.000004       0.000000       0.000125       
66      0.000121       0.000004       0.000000       0.000000       0.000125       
107     0.000144       0.000000       0.000000       0.000001       0.000145       
205     0.000529       0.000004       0.000001       0.000000       0.000534       
214     0.001444       0.000000       0.000000       0.000000       0.001444       
tot     0.004678       0.000170       0.000124       0.000431       0.894000

Band 684   energy = 24.40583 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000016       0.000169       0.000000       0.000000       0.000185       
88      0.000016       0.000000       0.000169       0.000000       0.000185       
99      0.000049       0.000016       0.000004       0.000121       0.000190       
144     0.000225       0.000000       0.000000       0.000000       0.000225       
173     0.000225       0.000000       0.000000       0.000000       0.000225       
197     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.003508       0.000329       0.000316       0.000371       0.902000

Band 685   energy = 24.46722 eV
atom    s              p_x            p_y            p_z            tot            
98      0.000400       0.000000       0.000000       0.000049       0.000449       
99      0.000676       0.000000       0.000000       0.000000       0.000676       
113     0.000484       0.000004       0.000000       0.000025       0.000513       
115     0.000484       0.000004       0.000000       0.000025       0.000513       
116     0.002601       0.000000       0.000000       0.000000       0.002601       
124     0.000484       0.000004       0.000000       0.000025       0.000513       
tot     0.007135       0.000216       0.000169       0.000488       0.900000

Band 686   energy = 24.47065 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000361       0.000000       0.000000       0.000000       0.000361       
16      0.000361       0.000000       0.000000       0.000001       0.000362       
31      0.000361       0.000001       0.000000       0.000000       0.000362       
51      0.000361       0.000001       0.000000       0.000000       0.000362       
56      0.000361       0.000000       0.000001       0.000000       0.000362       
80      0.000361       0.000000       0.000000       0.000000       0.000361       
tot     0.005884       0.000250       0.000251       0.000195       0.897000

Band 687   energy = 24.47199 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000324       0.000000       0.000000       0.000000       0.000324       
7       0.000289       0.000000       0.000000       0.000000       0.000289       
41      0.000400       0.000000       0.000001       0.000004       0.000405       
68      0.000324       0.000004       0.000000       0.000001       0.000329       
144     0.000484       0.000009       0.000000       0.000000       0.000493       
173     0.000576       0.000000       0.000004       0.000004       0.000584       
tot     0.005043       0.000250       0.000191       0.000196       0.904000

Band 688   energy = 24.47201 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000676       0.000004       0.000001       0.000001       0.000682       
54      0.000324       0.000000       0.000000       0.000000       0.000324       
98      0.000441       0.000000       0.000000       0.000000       0.000441       
196     0.000361       0.000001       0.000004       0.000000       0.000366       
197     0.000961       0.000001       0.000000       0.000001       0.000963       
210     0.000441       0.000000       0.000000       0.000000       0.000441       
tot     0.005182       0.000187       0.000208       0.000275       0.904000

Band 689   energy = 24.48633 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000256       0.000025       0.000000       0.000000       0.000281       
39      0.000361       0.000000       0.000000       0.000009       0.000370       
63      0.000225       0.000000       0.000000       0.000000       0.000225       
114     0.000484       0.000000       0.000001       0.000000       0.000485       
145     0.001225       0.000004       0.000000       0.000009       0.001238       
159     0.000529       0.000000       0.000000       0.000000       0.000529       
tot     0.005119       0.000136       0.000274       0.000154       0.892000

Band 690   energy = 24.48634 eV
atom    s              p_x            p_y            p_z            tot            
58      0.000256       0.000009       0.000000       0.000000       0.000265       
70      0.000361       0.000000       0.000001       0.000009       0.000371       
110     0.000361       0.000001       0.000000       0.000000       0.000362       
176     0.000961       0.000000       0.000000       0.000016       0.000977       
184     0.000400       0.000000       0.000000       0.000000       0.000400       
188     0.000484       0.000009       0.000000       0.000000       0.000493       
tot     0.005026       0.000236       0.000194       0.000128       0.892000

Band 691   energy = 24.48688 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000169       0.000000       0.000000       0.000000       0.000169       
26      0.000169       0.000000       0.000000       0.000001       0.000170       
29      0.000169       0.000000       0.000000       0.000000       0.000169       
39      0.000196       0.000000       0.000000       0.000000       0.000196       
58      0.000169       0.000000       0.000000       0.000000       0.000169       
70      0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.004341       0.000231       0.000210       0.000259       0.897000

Band 692   energy = 24.50540 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000121       0.000000       0.000000       0.000081       0.000202       
33      0.000121       0.000000       0.000000       0.000016       0.000137       
36      0.000121       0.000100       0.000000       0.000000       0.000221       
63      0.000144       0.000000       0.000064       0.000004       0.000212       
116     0.002500       0.000000       0.000000       0.000004       0.002504       
125     0.001024       0.000000       0.000000       0.000000       0.001024       
tot     0.005751       0.000312       0.000263       0.000266       0.887000

Band 693   energy = 24.50924 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000196       0.000004       0.000000       0.000000       0.000200       
36      0.000289       0.000000       0.000000       0.000000       0.000289       
44      0.000841       0.000000       0.000000       0.000000       0.000841       
60      0.000169       0.000004       0.000000       0.000000       0.000173       
84      0.000196       0.000000       0.000000       0.000000       0.000196       
176     0.000361       0.000000       0.000000       0.000009       0.000370       
tot     0.004430       0.000292       0.000244       0.000071       0.893000

Band 694   energy = 24.50924 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000484       0.000000       0.000000       0.000000       0.000484       
35      0.000256       0.000000       0.000000       0.000000       0.000256       
45      0.000256       0.000000       0.000000       0.000000       0.000256       
69      0.000441       0.000000       0.000000       0.000000       0.000441       
145     0.000196       0.000000       0.000000       0.000004       0.000200       
188     0.000225       0.000000       0.000001       0.000000       0.000226       
tot     0.004391       0.000110       0.000177       0.000274       0.893000

Band 695   energy = 24.52167 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000324       0.000000       0.000000       0.000000       0.000324       
57      0.000144       0.000000       0.000000       0.000000       0.000144       
