# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.29789 eV
tot     0.000150       0.001438       0.000893       0.000637       0.924000

Band 756   energy = 27.09133 eV
atom    s              p_x            p_y            p_z            tot            
71      0.000001       0.000000       0.000081       0.000000       0.000082       
92      0.000000       0.000000       0.000100       0.000004       0.000104       
112     0.000000       0.000049       0.000049       0.000000       0.000098       
121     0.000000       0.000081       0.000000       0.000025       0.000106       
123     0.000000       0.000000       0.000144       0.000004       0.000148       
135     0.000000       0.000000       0.000121       0.000000       0.000121       
tot     0.000006       0.001337       0.001820       0.000408       0.949000

Band 757   energy = 27.09233 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000004       0.000100       0.000000       0.000000       0.000104       
68      0.000004       0.000000       0.000100       0.000000       0.000104       
87      0.000000       0.000100       0.000000       0.000004       0.000104       
98      0.000000       0.000000       0.000000       0.000144       0.000144       
116     0.000081       0.000000       0.000000       0.000000       0.000081       
125     0.000000       0.000016       0.000004       0.000121       0.000141       
tot     0.000690       0.000554       0.000530       0.000698       0.833000

Band 758   energy = 27.11177 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000225       0.000009       0.000001       0.000235       
41      0.000000       0.000144       0.000000       0.000000       0.000144       
110     0.000000       0.000196       0.000000       0.000000       0.000196       
113     0.000000       0.000324       0.000000       0.000000       0.000324       
115     0.000000       0.000001       0.000144       0.000000       0.000145       
191     0.000000       0.000081       0.000081       0.000000       0.000162       
tot     0.000048       0.002011       0.001248       0.000866       0.940000

Band 759   energy = 27.11179 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000000       0.000009       0.000121       0.000130       
27      0.000000       0.000009       0.000081       0.000081       0.000171       
124     0.000000       0.000000       0.000000       0.000400       0.000400       
133     0.000000       0.000000       0.000000       0.000225       0.000225       
164     0.000000       0.000000       0.000004       0.000121       0.000125       
167     0.000000       0.000016       0.000004       0.000144       0.000164       
tot     0.000054       0.000608       0.000939       0.002272       0.940000

Band 760   energy = 27.17552 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000004       0.000025       0.000049       0.000000       0.000078       
107     0.000004       0.000000       0.000000       0.000100       0.000104       
133     0.000001       0.000025       0.000004       0.000049       0.000079       
136     0.000000       0.000144       0.000000       0.000009       0.000153       
167     0.000000       0.000000       0.000144       0.000000       0.000144       
205     0.000001       0.000036       0.000049       0.000009       0.000095       
tot     0.000133       0.000878       0.000999       0.000792       0.914000

Band 761   energy = 27.17556 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000000       0.000100       0.000004       0.000000       0.000104       
32      0.000000       0.000001       0.000169       0.000000       0.000170       
59      0.000000       0.000121       0.000004       0.000004       0.000129       
159     0.000000       0.000009       0.000100       0.000000       0.000109       
189     0.000000       0.000144       0.000009       0.000004       0.000157       
191     0.000000       0.000009       0.000169       0.000000       0.000178       
tot     0.000131       0.001121       0.001692       0.000353       0.914000

Band 762   energy = 27.18935 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000036       0.000009       0.000049       0.000094       
30      0.000000       0.000004       0.000004       0.000144       0.000152       
41      0.000000       0.000004       0.000004       0.000081       0.000089       
61      0.000000       0.000025       0.000000       0.000100       0.000125       
162     0.000000       0.000100       0.000000       0.000016       0.000116       
210     0.000000       0.000000       0.000000       0.000169       0.000169       
tot     0.000092       0.000594       0.000323       0.001540       0.849000

Band 763   energy = 27.19167 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000081       0.000081       0.000000       0.000162       
41      0.000000       0.000000       0.000225       0.000009       0.000234       
68      0.000000       0.000121       0.000000       0.000036       0.000157       
117     0.000000       0.000064       0.000064       0.000000       0.000128       
126     0.000000       0.000100       0.000000       0.000025       0.000125       
128     0.000000       0.000000       0.000169       0.000009       0.000178       
tot     0.000109       0.001251       0.001738       0.000429       0.918000

Band 764   energy = 27.19578 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000000       0.000000       0.000256       0.000256       
62      0.000000       0.000016       0.000000       0.000081       0.000097       
124     0.000000       0.000000       0.000000       0.000225       0.000225       
129     0.000000       0.000000       0.000000       0.000196       0.000196       
155     0.000000       0.000064       0.000000       0.000036       0.000100       
180     0.000000       0.000009       0.000016       0.000064       0.000089       
tot     0.000047       0.000349       0.000206       0.003082       0.928000

Band 765   energy = 27.19580 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000121       0.000016       0.000000       0.000137       
62      0.000000       0.000025       0.000100       0.000004       0.000129       
113     0.000000       0.000100       0.000000       0.000001       0.000101       
115     0.000000       0.000000       0.000064       0.000016       0.000080       
118     0.000000       0.000081       0.000001       0.000001       0.000083       
211     0.000000       0.000100       0.000000       0.000004       0.000104       
tot     0.000055       0.001337       0.000907       0.000632       0.928000

Band 766   energy = 27.23986 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000049       0.000049       0.000000       0.000098       
27      0.000000       0.000000       0.000000       0.000064       0.000064       
30      0.000000       0.000064       0.000000       0.000000       0.000064       
44      0.000000       0.000009       0.000004       0.000100       0.000113       
69      0.000000       0.000025       0.000025       0.000025       0.000075       
188     0.000000       0.000000       0.000000       0.000081       0.000081       
tot     0.000190       0.000582       0.000486       0.000935       0.824000

Band 767   energy = 27.25229 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000100       0.000036       0.000136       
49      0.000000       0.000001       0.000841       0.000036       0.000878       
74      0.000000       0.000049       0.000169       0.000004       0.000222       
117     0.000000       0.000000       0.000000       0.000100       0.000100       
155     0.000000       0.000009       0.000196       0.000081       0.000286       
211     0.000000       0.000000       0.000529       0.000000       0.000529       
tot     0.000019       0.000605       0.003178       0.000681       0.936000

Band 768   energy = 27.25230 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000324       0.000121       0.000025       0.000470       
74      0.000000       0.000256       0.000001       0.000121       0.000378       
128     0.000000       0.000196       0.000000       0.000000       0.000196       
140     0.000000       0.000361       0.000025       0.000004       0.000390       
163     0.000000       0.000009       0.000256       0.000000       0.000265       
213     0.000000       0.000324       0.000000       0.000016       0.000340       
tot     0.000013       0.002771       0.000934       0.000782       0.936000

Band 769   energy = 27.25721 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000009       0.000000       0.000400       0.000409       
49      0.000000       0.000144       0.000001       0.000100       0.000245       
74      0.000000       0.000009       0.000049       0.000169       0.000227       
159     0.000000       0.000004       0.000169       0.000121       0.000294       
184     0.000000       0.000361       0.000000       0.000049       0.000410       
205     0.000000       0.000001       0.000000       0.000676       0.000677       
tot     0.000026       0.001353       0.000964       0.002530       0.944000

Band 770   energy = 27.26882 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000000       0.000004       0.000000       0.000169       0.000173       
82      0.000000       0.000000       0.000004       0.000144       0.000148       
91      0.000000       0.000000       0.000000       0.000100       0.000100       
154     0.000000       0.000169       0.000000       0.000004       0.000173       
185     0.000000       0.000000       0.000169       0.000000       0.000169       
188     0.000000       0.000009       0.000049       0.000144       0.000202       
tot     0.000180       0.000899       0.001073       0.001508       0.935000

Band 771   energy = 27.26883 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000009       0.000225       0.000000       0.000234       
26      0.000000       0.000225       0.000009       0.000000       0.000234       
101     0.000000       0.000000       0.000100       0.000000       0.000100       
105     0.000000       0.000144       0.000000       0.000000       0.000144       
145     0.000000       0.000001       0.000196       0.000000       0.000197       
176     0.000000       0.000289       0.000001       0.000000       0.000290       
tot     0.000187       0.001667       0.001508       0.000530       0.935000

Band 772   energy = 27.28233 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000001       0.000361       0.000362       
78      0.000000       0.000100       0.000004       0.000001       0.000105       
149     0.000000       0.000000       0.000001       0.000361       0.000362       
172     0.000000       0.000016       0.000009       0.000225       0.000250       
197     0.000004       0.000000       0.000001       0.000100       0.000105       
205     0.000016       0.000000       0.000001       0.000144       0.000161       
tot     0.000187       0.000675       0.000573       0.001784       0.891000

Band 773   energy = 27.28234 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000001       0.000000       0.000196       0.000000       0.000197       
4       0.000000       0.000196       0.000000       0.000000       0.000196       
52      0.000000       0.000196       0.000000       0.000000       0.000196       
152     0.000000       0.000196       0.000004       0.000000       0.000200       
179     0.000000       0.000009       0.000169       0.000001       0.000179       
212     0.000000       0.000000       0.000016       0.000169       0.000185       
tot     0.000211       0.001264       0.001218       0.000837       0.891000

Band 774   energy = 27.29155 eV
atom    s              p_x            p_y            p_z            tot            
87      0.000000       0.000000       0.000225       0.000009       0.000234       
89      0.000000       0.000121       0.000000       0.000036       0.000157       
98      0.000000       0.000081       0.000081       0.000000       0.000162       
157     0.000001       0.000000       0.000121       0.000000       0.000122       
169     0.000001       0.000081       0.000004       0.000000       0.000086       
186     0.000001       0.000100       0.000000       0.000000       0.000101       
tot     0.000142       0.001205       0.001404       0.000878       0.955000

Band 775   energy = 27.30680 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000100       0.000000       0.000001       0.000101       
7       0.000000       0.000000       0.000121       0.000000       0.000121       
34      0.000000       0.000000       0.000100       0.000000       0.000100       
160     0.000000       0.000121       0.000000       0.000036       0.000157       
187     0.000000       0.000000       0.000225       0.000009       0.000234       
196     0.000000       0.000081       0.000081       0.000000       0.000162       
tot     0.000204       0.001285       0.001455       0.000957       0.952000

Band 776   energy = 27.31192 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000000       0.000100       0.000000       0.000000       0.000100       
63      0.000000       0.000000       0.000144       0.000000       0.000144       
84      0.000000       0.000016       0.000000       0.000169       0.000185       
88      0.000000       0.000001       0.000064       0.000064       0.000129       
116     0.000000       0.000036       0.000064       0.000000       0.000100       
197     0.000000       0.000036       0.000049       0.000000       0.000085       
tot     0.000146       0.000842       0.001069       0.001246       0.942000

Band 777   energy = 27.31193 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000001       0.000004       0.000000       0.000064       0.000069       
9       0.000000       0.000004       0.000016       0.000081       0.000101       
84      0.000000       0.000000       0.000121       0.000000       0.000121       
88      0.000000       0.000100       0.000000       0.000000       0.000100       
107     0.000000       0.000081       0.000121       0.000000       0.000202       
154     0.000001       0.000000       0.000100       0.000000       0.000101       
tot     0.000126       0.001088       0.001279       0.000832       0.942000

Band 778   energy = 27.31940 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000049       0.000004       0.000000       0.000049       0.000102       
19      0.000000       0.000000       0.000000       0.000169       0.000169       
23      0.000001       0.000004       0.000025       0.000064       0.000094       
129     0.000000       0.000009       0.000036       0.000036       0.000081       
197     0.000036       0.000004       0.000000       0.000016       0.000056       
214     0.000004       0.000016       0.000004       0.000049       0.000073       
tot     0.000237       0.000781       0.000829       0.001029       0.915000

Band 779   energy = 27.31942 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000000       0.000000       0.000064       0.000064       
38      0.000000       0.000121       0.000000       0.000004       0.000125       
61      0.000000       0.000000       0.000000       0.000064       0.000064       
67      0.000000       0.000000       0.000169       0.000000       0.000169       
118     0.000000       0.000081       0.000001       0.000000       0.000082       
120     0.000000       0.000004       0.000121       0.000000       0.000125       
tot     0.000236       0.000965       0.001032       0.000925       0.915000

Band 780   energy = 27.32168 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000001       0.000100       0.000000       0.000000       0.000101       
8       0.000001       0.000000       0.000121       0.000000       0.000122       
90      0.000000       0.000036       0.000004       0.000196       0.000236       
116     0.000000       0.000025       0.000004       0.000196       0.000225       
190     0.000001       0.000100       0.000000       0.000000       0.000101       
194     0.000001       0.000000       0.000100       0.000000       0.000101       
tot     0.000200       0.000897       0.000880       0.001007       0.893000

Band 781   energy = 27.32471 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000036       0.000036       0.000000       0.000072       
46      0.000000       0.000000       0.000100       0.000004       0.000104       
82      0.000000       0.000036       0.000036       0.000000       0.000072       
83      0.000004       0.000000       0.000000       0.000064       0.000068       
105     0.000000       0.000000       0.000100       0.000004       0.000104       
208     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000138       0.001236       0.001449       0.000884       0.948000

Band 782   energy = 27.32942 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000004       0.000441       0.000000       0.000000       0.000445       
88      0.000004       0.000000       0.000324       0.000016       0.000344       
127     0.000000       0.000004       0.000004       0.000121       0.000129       
131     0.000000       0.000025       0.000000       0.000100       0.000125       
158     0.000000       0.000000       0.000400       0.000000       0.000400       
181     0.000000       0.000361       0.000000       0.000004       0.000365       
tot     0.000218       0.001512       0.001366       0.001052       0.919000

Band 783   energy = 27.32944 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000000       0.000169       0.000000       0.000169       
61      0.000000       0.000144       0.000000       0.000000       0.000144       
107     0.000009       0.000000       0.000004       0.000729       0.000742       
108     0.000000       0.000016       0.000000       0.000225       0.000241       
129     0.000000       0.000001       0.000000       0.000121       0.000122       
214     0.000000       0.000016       0.000081       0.000196       0.000293       
tot     0.000224       0.000911       0.000945       0.001864       0.919000

Band 784   energy = 27.33275 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000196       0.000000       0.000000       0.000000       0.000196       
92      0.000000       0.000169       0.000000       0.000001       0.000170       
94      0.000000       0.000000       0.000196       0.000000       0.000196       
99      0.000000       0.000100       0.000016       0.000576       0.000692       
125     0.000000       0.000049       0.000009       0.000289       0.000347       
162     0.000000       0.000169       0.000000       0.000000       0.000169       
tot     0.000354       0.001123       0.001002       0.001604       0.917000

Band 785   energy = 27.33420 eV
atom    s              p_x            p_y            p_z            tot            
80      0.000000       0.000000       0.000100       0.000000       0.000100       
90      0.000000       0.000144       0.000144       0.000000       0.000288       
105     0.000000       0.000000       0.000009       0.000100       0.000109       
153     0.000000       0.000000       0.000121       0.000000       0.000121       
160     0.000000       0.000009       0.000169       0.000009       0.000187       
187     0.000000       0.000225       0.000004       0.000004       0.000233       
tot     0.000117       0.001321       0.001247       0.001000       0.943000

Band 786   energy = 27.33421 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000000       0.000100       0.000000       0.000000       0.000100       
82      0.000000       0.000064       0.000025       0.000016       0.000105       
86      0.000000       0.000000       0.000000       0.000121       0.000121       
90      0.000000       0.000049       0.000100       0.000064       0.000213       
111     0.000004       0.000081       0.000000       0.000009       0.000094       
196     0.000000       0.000000       0.000000       0.000529       0.000529       
tot     0.000129       0.001044       0.001094       0.001552       0.943000

Band 787   energy = 27.35272 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000000       0.000004       0.000064       0.000068       
51      0.000004       0.000000       0.000000       0.000100       0.000104       
56      0.000000       0.000144       0.000000       0.000000       0.000144       
77      0.000000       0.000000       0.000081       0.000000       0.000081       
80      0.000000       0.000000       0.000009       0.000100       0.000109       
186     0.000025       0.000000       0.000049       0.000004       0.000078       
tot     0.000350       0.000750       0.000819       0.000701       0.850000

Band 788   energy = 27.35272 eV
atom    s              p_x            p_y            p_z            tot            
16      0.000000       0.000004       0.000121       0.000004       0.000129       
31      0.000000       0.000000       0.000064       0.000036       0.000100       
62      0.000000       0.000025       0.000000       0.000081       0.000106       
134     0.000000       0.000000       0.000000       0.000100       0.000100       
137     0.000000       0.000000       0.000081       0.000000       0.000081       
146     0.000000       0.000081       0.000000       0.000001       0.000082       
tot     0.000374       0.000744       0.000806       0.000661       0.850000

Band 789   energy = 27.35442 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000004       0.000000       0.000000       0.000081       0.000085       
134     0.000000       0.000081       0.000001       0.000004       0.000086       
146     0.000000       0.000000       0.000000       0.000169       0.000169       
171     0.000000       0.000001       0.000000       0.000121       0.000122       
207     0.000000       0.000081       0.000000       0.000016       0.000097       
209     0.000000       0.000000       0.000036       0.000049       0.000085       
tot     0.000306       0.000843       0.000863       0.001014       0.888000

Band 790   energy = 27.36704 eV
atom    s              p_x            p_y            p_z            tot            
13      0.000001       0.000001       0.000049       0.000001       0.000052       
82      0.000000       0.000000       0.000000       0.000121       0.000121       
101     0.000000       0.000000       0.000049       0.000016       0.000065       
105     0.000000       0.000081       0.000000       0.000004       0.000085       
138     0.000049       0.000000       0.000004       0.000000       0.000053       
165     0.000049       0.000004       0.000000       0.000000       0.000053       
tot     0.000510       0.000562       0.000674       0.000546       0.815000

Band 791   energy = 27.37365 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000001       0.000000       0.000016       0.000081       0.000098       
56      0.000000       0.000001       0.000000       0.000121       0.000122       
125     0.000000       0.000016       0.000064       0.000000       0.000080       
150     0.000000       0.000000       0.000009       0.000121       0.000130       
158     0.000064       0.000000       0.000001       0.000000       0.000065       
175     0.000000       0.000000       0.000001       0.000144       0.000145       
tot     0.000554       0.000544       0.000602       0.000833       0.802000

Band 792   energy = 27.37365 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000000       0.000000       0.000100       0.000001       0.000101       
19      0.000001       0.000000       0.000000       0.000081       0.000082       
51      0.000004       0.000004       0.000121       0.000000       0.000129       
103     0.000000       0.000000       0.000000       0.000100       0.000100       
182     0.000000       0.000000       0.000121       0.000004       0.000125       
203     0.000000       0.000000       0.000144       0.000000       0.000144       
tot     0.000514       0.000687       0.000867       0.000590       0.802000

Band 793   energy = 27.39963 eV
atom    s              p_x            p_y            p_z            tot            
99      0.000529       0.000000       0.000000       0.000000       0.000529       
110     0.000000       0.000121       0.000000       0.000001       0.000122       
133     0.000000       0.000000       0.000000       0.000144       0.000144       
143     0.000000       0.000000       0.000196       0.000009       0.000205       
170     0.000000       0.000289       0.000000       0.000000       0.000289       
206     0.000000       0.000000       0.000001       0.000256       0.000257       
tot     0.001106       0.000753       0.000632       0.000722       0.768000

Band 794   energy = 27.40937 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000064       0.000000       0.000000       0.000000       0.000064       
23      0.000036       0.000000       0.000000       0.000036       0.000072       
24      0.000064       0.000000       0.000000       0.000000       0.000064       
26      0.000064       0.000000       0.000000       0.000000       0.000064       
86      0.000004       0.000036       0.000025       0.000000       0.000065       
145     0.000000       0.000064       0.000000       0.000000       0.000064       
tot     0.000724       0.000376       0.000339       0.000452       0.722000

Band 795   energy = 27.40940 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000025       0.000025       0.000000       0.000000       0.000050       
39      0.000064       0.000000       0.000000       0.000000       0.000064       
70      0.000049       0.000000       0.000000       0.000000       0.000049       
97      0.000001       0.000000       0.000000       0.000064       0.000065       
101     0.000000       0.000000       0.000000       0.000049       0.000049       
145     0.000000       0.000000       0.000000       0.000064       0.000064       
tot     0.000714       0.000292       0.000215       0.000637       0.722000

Band 796   energy = 27.42051 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000036       0.000036       0.000000       0.000072       
46      0.000000       0.000000       0.000081       0.000004       0.000085       
73      0.000000       0.000049       0.000000       0.000016       0.000065       
119     0.000000       0.000001       0.000036       0.000000       0.000037       
122     0.000000       0.000036       0.000001       0.000000       0.000037       
130     0.000000       0.000000       0.000049       0.000000       0.000049       
tot     0.000648       0.000408       0.000557       0.000167       0.734000

Band 797   energy = 27.43519 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000016       0.000000       0.000000       0.000169       0.000185       
46      0.000016       0.000121       0.000000       0.000004       0.000141       
73      0.000016       0.000000       0.000064       0.000016       0.000096       
99      0.000000       0.000025       0.000004       0.000144       0.000173       
125     0.000400       0.000001       0.000000       0.000009       0.000410       
181     0.000016       0.000000       0.000004       0.000064       0.000084       
tot     0.000840       0.000411       0.000214       0.000907       0.717000

Band 798   energy = 27.44930 eV
atom    s              p_x            p_y            p_z            tot            
44      0.000036       0.000001       0.000000       0.000000       0.000037       
48      0.000049       0.000000       0.000000       0.000000       0.000049       
52      0.000000       0.000081       0.000000       0.000000       0.000081       
79      0.000036       0.000000       0.000004       0.000000       0.000040       
100     0.000000       0.000000       0.000004       0.000036       0.000040       
185     0.000000       0.000000       0.000000       0.000064       0.000064       
tot     0.000654       0.000365       0.000269       0.000426       0.716000

Band 799   energy = 27.44931 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000000       0.000100       0.000100       
5       0.000036       0.000000       0.000000       0.000004       0.000040       
21      0.000049       0.000000       0.000000       0.000000       0.000049       
91      0.000000       0.000000       0.000000       0.000064       0.000064       
124     0.000049       0.000000       0.000000       0.000000       0.000049       
192     0.000000       0.000000       0.000000       0.000064       0.000064       
tot     0.000681       0.000311       0.000323       0.000509       0.716000

Band 800   energy = 27.45873 eV
atom    s              p_x            p_y            p_z            tot            
75      0.000064       0.000000       0.000004       0.000000       0.000068       
101     0.000000       0.000004       0.000100       0.000000       0.000104       
127     0.000000       0.000009       0.000081       0.000000       0.000090       
145     0.000225       0.000000       0.000000       0.000000       0.000225       
154     0.000064       0.000004       0.000000       0.000000       0.000068       
176     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.000964       0.000329       0.000465       0.000295       0.703000

Band 801   energy = 27.45874 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000100       0.000000       0.000000       0.000004       0.000104       
28      0.000036       0.000000       0.000016       0.000000       0.000052       
82      0.000000       0.000016       0.000025       0.000025       0.000066       
108     0.000000       0.000025       0.000036       0.000009       0.000070       
188     0.000289       0.000000       0.000000       0.000000       0.000289       
190     0.000064       0.000004       0.000000       0.000000       0.000068       
tot     0.000903       0.000412       0.000392       0.000250       0.703000

Band 802   energy = 27.46702 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000001       0.000004       0.000025       0.000049       0.000079       
36      0.000001       0.000144       0.000000       0.000001       0.000146       
63      0.000001       0.000000       0.000169       0.000000       0.000170       
90      0.000064       0.000000       0.000000       0.000004       0.000068       
116     0.000256       0.000000       0.000000       0.000004       0.000260       
160     0.000000       0.000000       0.000049       0.000000       0.000049       
tot     0.000783       0.000423       0.000514       0.000260       0.706000

Band 803   energy = 27.49798 eV
atom    s              p_x            p_y            p_z            tot            
67      0.000081       0.000000       0.000009       0.000000       0.000090       
120     0.000000       0.000004       0.000100       0.000000       0.000104       
137     0.000016       0.000001       0.000009       0.000036       0.000062       
160     0.000100       0.000000       0.000000       0.000000       0.000100       
166     0.000000       0.000004       0.000081       0.000001       0.000086       
202     0.000000       0.000000       0.000049       0.000036       0.000085       
tot     0.000670       0.000216       0.000621       0.000371       0.750000

Band 804   energy = 27.49798 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000081       0.000000       0.000009       0.000000       0.000090       
50      0.000081       0.000000       0.000016       0.000000       0.000097       
141     0.000000       0.000144       0.000004       0.000000       0.000148       
156     0.000000       0.000000       0.000000       0.000169       0.000169       
196     0.000064       0.000000       0.000000       0.000000       0.000064       
210     0.000009       0.000000       0.000000       0.000049       0.000058       
tot     0.000669       0.000544       0.000103       0.000722       0.750000

Band 805   energy = 27.50925 eV
atom    s              p_x            p_y            p_z            tot            
8       0.000100       0.000049       0.000001       0.000000       0.000150       
45      0.000100       0.000000       0.000064       0.000000       0.000164       
72      0.000100       0.000064       0.000000       0.000000       0.000164       
118     0.000000       0.000000       0.000169       0.000009       0.000178       
202     0.000004       0.000169       0.000000       0.000000       0.000173       
204     0.000004       0.000000       0.000169       0.000000       0.000173       
tot     0.000876       0.000957       0.001117       0.000441       0.808000

Band 806   energy = 27.53200 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000196       0.000000       0.000004       0.000009       0.000209       
101     0.000196       0.000000       0.000025       0.000000       0.000221       
105     0.000196       0.000025       0.000000       0.000000       0.000221       
145     0.000000       0.000001       0.000441       0.000000       0.000442       
176     0.000000       0.000361       0.000000       0.000004       0.000365       
188     0.000000       0.000016       0.000064       0.000121       0.000201       
tot     0.000948       0.000724       0.000810       0.000724       0.797000

Band 807   energy = 27.53597 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000144       0.000009       0.000000       0.000000       0.000153       
16      0.000169       0.000000       0.000004       0.000000       0.000173       
31      0.000036       0.000000       0.000000       0.000000       0.000036       
112     0.000036       0.000000       0.000000       0.000025       0.000061       
137     0.000000       0.000100       0.000000       0.000001       0.000101       
162     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000709       0.000430       0.000389       0.000368       0.747000

Band 808   energy = 27.53597 eV
atom    s              p_x            p_y            p_z            tot            
51      0.000081       0.000000       0.000001       0.000000       0.000082       
56      0.000100       0.000016       0.000001       0.000000       0.000117       
80      0.000144       0.000000       0.000000       0.000001       0.000145       
141     0.000001       0.000000       0.000000       0.000081       0.000082       
166     0.000001       0.000000       0.000000       0.000081       0.000082       
210     0.000000       0.000049       0.000036       0.000000       0.000085       
tot     0.000720       0.000336       0.000327       0.000769       0.748000

Band 809   energy = 27.55894 eV
atom    s              p_x            p_y            p_z            tot            
61      0.000009       0.000000       0.000064       0.000000       0.000073       
116     0.000289       0.000000       0.000000       0.000004       0.000293       
118     0.000100       0.000009       0.000000       0.000000       0.000109       
120     0.000100       0.000000       0.000009       0.000000       0.000109       
125     0.000000       0.000025       0.000004       0.000144       0.000173       
129     0.000100       0.000000       0.000001       0.000001       0.000102       
tot     0.000830       0.000530       0.000439       0.000975       0.845000

Band 810   energy = 27.56256 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000009       0.000049       0.000004       0.000009       0.000071       
67      0.000016       0.000000       0.000121       0.000000       0.000137       
75      0.000000       0.000000       0.000081       0.000000       0.000081       
118     0.000004       0.000064       0.000001       0.000009       0.000078       
120     0.000009       0.000000       0.000064       0.000036       0.000109       
139     0.000100       0.000000       0.000004       0.000000       0.000104       
tot     0.000654       0.000619       0.000729       0.000388       0.790000

Band 811   energy = 27.56257 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000004       0.000009       0.000064       0.000000       0.000077       
67      0.000000       0.000064       0.000000       0.000009       0.000073       
86      0.000049       0.000000       0.000000       0.000036       0.000085       
108     0.000036       0.000000       0.000000       0.000036       0.000072       
129     0.000009       0.000000       0.000000       0.000225       0.000234       
192     0.000121       0.000000       0.000001       0.000000       0.000122       
tot     0.000617       0.000580       0.000639       0.000580       0.790000

Band 812   energy = 27.57308 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000100       0.000000       0.000000       0.000000       0.000100       
9       0.000036       0.000000       0.000000       0.000121       0.000157       
19      0.000121       0.000001       0.000001       0.000000       0.000123       
116     0.000000       0.000009       0.000049       0.000016       0.000074       
157     0.000000       0.000009       0.000000       0.000100       0.000109       
193     0.000004       0.000000       0.000009       0.000064       0.000077       
tot     0.000627       0.000513       0.000561       0.001091       0.865000

Band 813   energy = 27.57309 eV
atom    s              p_x            p_y            p_z            tot            
44      0.000004       0.000100       0.000000       0.000000       0.000104       
46      0.000081       0.000000       0.000000       0.000004       0.000085       
116     0.000000       0.000064       0.000025       0.000000       0.000089       
142     0.000001       0.000100       0.000016       0.000000       0.000117       
169     0.000001       0.000025       0.000064       0.000000       0.000090       
199     0.000000       0.000004       0.000081       0.000000       0.000085       
tot     0.000609       0.000935       0.000882       0.000451       0.865000

Band 814   energy = 27.57625 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000000       0.000100       0.000016       0.000116       
13      0.000000       0.000169       0.000000       0.000001       0.000170       
40      0.000000       0.000000       0.000000       0.000169       0.000169       
50      0.000000       0.000000       0.000121       0.000009       0.000130       
