# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 864
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.38031 eV
169     0.000000       0.000000       0.000121       0.000004       0.000125       
176     0.000000       0.000000       0.000196       0.000009       0.000205       
188     0.000000       0.000064       0.000064       0.000000       0.000128       
tot     0.000000       0.001539       0.002256       0.000353       0.904000

Band 645   energy = 23.76547 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000000       0.000016       0.000004       0.000049       0.000069       
46      0.000000       0.000169       0.000000       0.000025       0.000194       
73      0.000000       0.000000       0.000064       0.000081       0.000145       
125     0.000000       0.000049       0.000049       0.000000       0.000098       
158     0.000000       0.000036       0.000000       0.000064       0.000100       
181     0.000000       0.000004       0.000009       0.000100       0.000113       
tot     0.000000       0.000896       0.000677       0.001735       0.901000

Band 646   energy = 23.76556 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000000       0.000081       0.000081       
19      0.000000       0.000000       0.000000       0.000484       0.000484       
31      0.000000       0.000036       0.000036       0.000004       0.000076       
109     0.000000       0.000001       0.000064       0.000000       0.000065       
125     0.000000       0.000016       0.000036       0.000025       0.000077       
214     0.000000       0.000049       0.000009       0.000081       0.000139       
tot     0.000000       0.001038       0.000948       0.001442       0.901000

Band 647   energy = 23.78473 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000064       0.000081       0.000000       0.000145       
19      0.000000       0.000036       0.000064       0.000004       0.000104       
86      0.000000       0.000049       0.000064       0.000000       0.000113       
87      0.000000       0.000004       0.000121       0.000000       0.000125       
88      0.000000       0.000100       0.000004       0.000000       0.000104       
89      0.000000       0.000100       0.000009       0.000000       0.000109       
tot     0.000000       0.001329       0.001493       0.000687       0.901000

Band 648   energy = 23.78475 eV
atom    s              p_x            p_y            p_z            tot            
52      0.000000       0.000025       0.000001       0.000064       0.000090       
88      0.000000       0.000000       0.000000       0.000100       0.000100       
98      0.000000       0.000036       0.000049       0.000000       0.000085       
122     0.000000       0.000081       0.000004       0.000004       0.000089       
142     0.000000       0.000000       0.000100       0.000000       0.000100       
169     0.000000       0.000100       0.000000       0.000000       0.000100       
tot     0.000000       0.000929       0.000986       0.001467       0.901000

Band 649   energy = 23.82813 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000000       0.000225       0.000000       0.000025       0.000250       
60      0.000000       0.000000       0.000100       0.000000       0.000100       
67      0.000000       0.000000       0.000361       0.000001       0.000362       
116     0.000000       0.000064       0.000100       0.000000       0.000164       
118     0.000000       0.000121       0.000000       0.000004       0.000125       
120     0.000000       0.000000       0.000081       0.000025       0.000106       
tot     0.000002       0.001518       0.001565       0.000678       0.900000

Band 650   energy = 23.82817 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000000       0.000001       0.000121       0.000122       
23      0.000000       0.000036       0.000121       0.000081       0.000238       
107     0.000000       0.000081       0.000036       0.000004       0.000121       
129     0.000000       0.000000       0.000000       0.000256       0.000256       
130     0.000000       0.000000       0.000000       0.000121       0.000121       
210     0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000007       0.000773       0.000762       0.001899       0.900000

Band 651   energy = 23.83539 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000016       0.000004       0.000144       0.000164       
61      0.000000       0.000025       0.000049       0.000036       0.000110       
99      0.000000       0.000196       0.000225       0.000000       0.000421       
143     0.000000       0.000004       0.000225       0.000000       0.000229       
167     0.000001       0.000025       0.000049       0.000000       0.000075       
170     0.000000       0.000169       0.000004       0.000004       0.000177       
tot     0.000039       0.001323       0.001433       0.000495       0.901000

Band 652   energy = 23.83546 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000000       0.000004       0.000064       0.000068       
27      0.000000       0.000144       0.000144       0.000000       0.000288       
99      0.000000       0.000064       0.000121       0.000100       0.000285       
148     0.000000       0.000025       0.000000       0.000049       0.000074       
188     0.000000       0.000000       0.000000       0.000100       0.000100       
206     0.000000       0.000025       0.000064       0.000081       0.000170       
tot     0.000030       0.000677       0.000875       0.001278       0.901000

Band 653   energy = 23.83779 eV
atom    s              p_x            p_y            p_z            tot            
148     0.000000       0.000000       0.000001       0.000081       0.000082       
153     0.000000       0.000000       0.000016       0.000064       0.000080       
199     0.000000       0.000000       0.000000       0.000144       0.000144       
200     0.000000       0.000000       0.000000       0.000081       0.000081       
202     0.000000       0.000000       0.000000       0.000081       0.000081       
203     0.000000       0.000004       0.000000       0.000121       0.000125       
tot     0.000000       0.000855       0.000543       0.002150       0.900000

Band 654   energy = 23.85016 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000000       0.000016       0.000004       0.000100       0.000120       
90      0.000016       0.000025       0.000004       0.000196       0.000241       
99      0.000004       0.000016       0.000004       0.000121       0.000145       
101     0.000000       0.000016       0.000001       0.000100       0.000117       
105     0.000000       0.000016       0.000004       0.000100       0.000120       
116     0.000009       0.000016       0.000001       0.000081       0.000107       
tot     0.000140       0.000520       0.000305       0.001703       0.882000

Band 655   energy = 23.87475 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000049       0.000049       0.000000       0.000098       
30      0.000000       0.000000       0.000144       0.000004       0.000148       
61      0.000000       0.000081       0.000000       0.000025       0.000106       
148     0.000000       0.000081       0.000000       0.000000       0.000081       
177     0.000000       0.000000       0.000081       0.000000       0.000081       
189     0.000000       0.000000       0.000081       0.000000       0.000081       
tot     0.000000       0.001307       0.001707       0.000473       0.906000

Band 656   energy = 23.98153 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000036       0.000004       0.000036       0.000076       
52      0.000000       0.000064       0.000000       0.000000       0.000064       
90      0.000000       0.000064       0.000049       0.000000       0.000113       
121     0.000000       0.000049       0.000036       0.000000       0.000085       
123     0.000000       0.000016       0.000025       0.000025       0.000066       
146     0.000000       0.000081       0.000000       0.000004       0.000085       
tot     0.000421       0.001006       0.000794       0.000341       0.895000

Band 657   energy = 23.98155 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000000       0.000100       0.000100       
18      0.000000       0.000000       0.000000       0.000081       0.000081       
27      0.000001       0.000009       0.000000       0.000169       0.000179       
90      0.000000       0.000016       0.000049       0.000025       0.000090       
112     0.000000       0.000049       0.000081       0.000000       0.000130       
196     0.000004       0.000036       0.000049       0.000000       0.000089       
tot     0.000424       0.000425       0.000630       0.001225       0.895000

Band 658   energy = 24.01287 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000625       0.000000       0.000004       0.000036       0.000665       
41      0.000625       0.000064       0.000000       0.000000       0.000689       
68      0.000625       0.000000       0.000064       0.000000       0.000689       
138     0.000169       0.000000       0.000000       0.000000       0.000169       
165     0.000169       0.000000       0.000000       0.000000       0.000169       
215     0.001296       0.000004       0.000000       0.000016       0.001316       
tot     0.004037       0.000440       0.000361       0.000892       0.898000

Band 659   energy = 24.01558 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000000       0.000100       0.000004       0.000104       
74      0.000000       0.000064       0.000000       0.000016       0.000080       
153     0.000000       0.000016       0.000000       0.000064       0.000080       
154     0.000000       0.000081       0.000000       0.000004       0.000085       
175     0.000000       0.000004       0.000081       0.000000       0.000085       
185     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000221       0.000934       0.001209       0.000508       0.893000

Band 660   energy = 24.03600 eV
atom    s              p_x            p_y            p_z            tot            
49      0.002209       0.000001       0.000000       0.000000       0.002210       
52      0.000100       0.000000       0.000004       0.000081       0.000185       
74      0.000441       0.000000       0.000000       0.000000       0.000441       
76      0.000004       0.000000       0.000169       0.000000       0.000173       
155     0.000121       0.000001       0.000081       0.000000       0.000203       
184     0.000169       0.000049       0.000000       0.000004       0.000222       
tot     0.004058       0.000439       0.000673       0.000663       0.899000

Band 661   energy = 24.03600 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000100       0.000016       0.000009       0.000004       0.000129       
10      0.001936       0.000000       0.000000       0.000001       0.001937       
57      0.000004       0.000000       0.000000       0.000121       0.000125       
74      0.000784       0.000000       0.000000       0.000000       0.000784       
140     0.000100       0.000009       0.000016       0.000009       0.000134       
205     0.000144       0.000000       0.000000       0.000081       0.000225       
tot     0.004085       0.000544       0.000256       0.000941       0.899000

Band 662   energy = 24.12127 eV
atom    s              p_x            p_y            p_z            tot            
100     0.000256       0.000009       0.000000       0.000000       0.000265       
102     0.000289       0.000000       0.000004       0.000000       0.000293       
158     0.000324       0.000004       0.000004       0.000000       0.000332       
159     0.000169       0.000000       0.000000       0.000000       0.000169       
181     0.000361       0.000004       0.000004       0.000000       0.000369       
184     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.003395       0.000538       0.000465       0.000068       0.913000

Band 663   energy = 24.12131 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000121       0.000000       0.000000       0.000000       0.000121       
82      0.000169       0.000000       0.000000       0.000036       0.000205       
91      0.000441       0.000000       0.000000       0.000004       0.000445       
134     0.000100       0.000004       0.000000       0.000001       0.000105       
205     0.000289       0.000000       0.000000       0.000000       0.000289       
214     0.000625       0.000004       0.000004       0.000000       0.000633       
tot     0.003400       0.000154       0.000246       0.000591       0.913000

Band 664   energy = 24.14016 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000256       0.000000       0.000000       0.000000       0.000256       
91      0.000121       0.000000       0.000000       0.000036       0.000157       
117     0.000529       0.000000       0.000000       0.000036       0.000565       
125     0.000289       0.000001       0.000000       0.000009       0.000299       
126     0.000529       0.000000       0.000025       0.000000       0.000554       
128     0.000529       0.000036       0.000000       0.000000       0.000565       
tot     0.004017       0.000225       0.000177       0.000399       0.909000

Band 665   energy = 24.16809 eV
atom    s              p_x            p_y            p_z            tot            
20      0.000121       0.000000       0.000000       0.000001       0.000122       
22      0.000121       0.000000       0.000000       0.000001       0.000122       
37      0.000121       0.000004       0.000000       0.000000       0.000125       
47      0.000121       0.000004       0.000000       0.000000       0.000125       
64      0.000121       0.000000       0.000001       0.000000       0.000122       
76      0.000121       0.000000       0.000001       0.000000       0.000122       
tot     0.002995       0.000461       0.000681       0.000114       0.910000

Band 666   energy = 24.17145 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000676       0.000001       0.000004       0.000016       0.000697       
99      0.002401       0.000000       0.000000       0.000004       0.002405       
101     0.000625       0.000000       0.000049       0.000000       0.000674       
105     0.000625       0.000049       0.000000       0.000000       0.000674       
125     0.000484       0.000001       0.000000       0.000009       0.000494       
149     0.000100       0.000000       0.000009       0.000000       0.000109       
tot     0.006457       0.000316       0.000294       0.000345       0.911000

Band 667   energy = 24.17607 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000144       0.000000       0.000000       0.000000       0.000144       
4       0.000256       0.000000       0.000000       0.000000       0.000256       
43      0.000196       0.000000       0.000000       0.000000       0.000196       
108     0.000225       0.000000       0.000000       0.000000       0.000225       
131     0.000144       0.000000       0.000001       0.000000       0.000145       
206     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.003149       0.000394       0.000213       0.000265       0.909000

Band 668   energy = 24.17608 eV
atom    s              p_x            p_y            p_z            tot            
66      0.000256       0.000000       0.000000       0.000000       0.000256       
75      0.000121       0.000000       0.000004       0.000001       0.000126       
78      0.000289       0.000000       0.000000       0.000000       0.000289       
127     0.000324       0.000000       0.000000       0.000000       0.000324       
143     0.000324       0.000000       0.000000       0.000000       0.000324       
145     0.000144       0.000001       0.000004       0.000001       0.000150       
tot     0.003173       0.000213       0.000600       0.000128       0.909000

Band 669   energy = 24.19391 eV
atom    s              p_x            p_y            p_z            tot            
39      0.000529       0.000004       0.000000       0.000001       0.000534       
69      0.000225       0.000004       0.000000       0.000009       0.000238       
70      0.000625       0.000000       0.000009       0.000000       0.000634       
118     0.000289       0.000000       0.000000       0.000000       0.000289       
120     0.000441       0.000000       0.000000       0.000000       0.000441       
122     0.000225       0.000000       0.000025       0.000000       0.000250       
tot     0.004547       0.000334       0.000344       0.000095       0.902000

Band 670   energy = 24.19392 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000324       0.000004       0.000000       0.000016       0.000344       
24      0.000484       0.000016       0.000000       0.000000       0.000500       
26      0.000625       0.000000       0.000025       0.000000       0.000650       
129     0.000625       0.000000       0.000000       0.000000       0.000625       
130     0.000256       0.000000       0.000004       0.000009       0.000269       
132     0.000289       0.000000       0.000000       0.000016       0.000305       
tot     0.004479       0.000172       0.000158       0.000458       0.902000

Band 671   energy = 24.21312 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000256       0.000000       0.000000       0.000016       0.000272       
46      0.000256       0.000016       0.000000       0.000000       0.000272       
73      0.000256       0.000000       0.000016       0.000000       0.000272       
108     0.000225       0.000000       0.000000       0.000009       0.000234       
125     0.000784       0.000016       0.000001       0.000081       0.000882       
127     0.000225       0.000000       0.000009       0.000000       0.000234       
tot     0.004368       0.000268       0.000268       0.000270       0.887000

Band 672   energy = 24.21789 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000225       0.000000       0.000000       0.000004       0.000229       
28      0.000121       0.000000       0.000001       0.000000       0.000122       
55      0.000121       0.000001       0.000000       0.000000       0.000122       
117     0.000196       0.000001       0.000000       0.000000       0.000197       
196     0.000576       0.000000       0.000000       0.000004       0.000580       
210     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.002980       0.000332       0.000344       0.000383       0.901000

Band 673   energy = 24.21790 eV
atom    s              p_x            p_y            p_z            tot            
48      0.000169       0.000000       0.000004       0.000000       0.000173       
52      0.000121       0.000001       0.000000       0.000000       0.000122       
75      0.000121       0.000001       0.000001       0.000000       0.000123       
79      0.000169       0.000004       0.000000       0.000000       0.000173       
160     0.000324       0.000000       0.000004       0.000000       0.000328       
187     0.000324       0.000004       0.000000       0.000000       0.000328       
tot     0.002957       0.000354       0.000350       0.000378       0.901000

Band 674   energy = 24.28430 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000324       0.000000       0.000000       0.000000       0.000324       
4       0.000324       0.000000       0.000000       0.000000       0.000324       
43      0.000324       0.000000       0.000000       0.000000       0.000324       
53      0.000324       0.000000       0.000000       0.000000       0.000324       
66      0.000324       0.000000       0.000000       0.000000       0.000324       
78      0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.004302       0.000377       0.000487       0.000157       0.904000

Band 675   energy = 24.29365 eV
atom    s              p_x            p_y            p_z            tot            
142     0.000121       0.000004       0.000000       0.000000       0.000125       
146     0.000121       0.000000       0.000000       0.000000       0.000121       
154     0.000169       0.000000       0.000000       0.000000       0.000169       
169     0.000121       0.000000       0.000004       0.000000       0.000125       
171     0.000121       0.000000       0.000000       0.000000       0.000121       
185     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.002902       0.000290       0.000208       0.000366       0.906000

Band 676   energy = 24.29367 eV
atom    s              p_x            p_y            p_z            tot            
190     0.000144       0.000000       0.000000       0.000004       0.000148       
193     0.000169       0.000000       0.000009       0.000000       0.000178       
194     0.000144       0.000004       0.000000       0.000000       0.000148       
195     0.000169       0.000009       0.000000       0.000000       0.000178       
207     0.000144       0.000000       0.000000       0.000004       0.000148       
209     0.000144       0.000000       0.000000       0.000001       0.000145       
tot     0.002801       0.000170       0.000122       0.000595       0.906000

Band 677   energy = 24.32966 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000361       0.000000       0.000000       0.000000       0.000361       
23      0.000289       0.000004       0.000004       0.000000       0.000297       
82      0.000576       0.000004       0.000004       0.000000       0.000584       
152     0.000361       0.000000       0.000009       0.000000       0.000370       
179     0.000361       0.000009       0.000000       0.000000       0.000370       
197     0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.004052       0.000268       0.000266       0.000119       0.887000

Band 678   energy = 24.32968 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000225       0.000000       0.000000       0.000000       0.000225       
101     0.000324       0.000000       0.000004       0.000000       0.000328       
105     0.000361       0.000000       0.000000       0.000004       0.000365       
149     0.000196       0.000004       0.000000       0.000004       0.000204       
208     0.000196       0.000000       0.000000       0.000009       0.000205       
212     0.000256       0.000000       0.000000       0.000009       0.000265       
tot     0.004113       0.000176       0.000202       0.000275       0.887000

Band 679   energy = 24.34440 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000169       0.000001       0.000001       0.000000       0.000171       
38      0.000169       0.000000       0.000000       0.000004       0.000173       
90      0.003600       0.000000       0.000000       0.000000       0.003600       
160     0.000225       0.000000       0.000025       0.000004       0.000254       
187     0.000225       0.000036       0.000000       0.000000       0.000261       
196     0.000225       0.000000       0.000000       0.000049       0.000274       
tot     0.006116       0.000204       0.000175       0.000295       0.892000

Band 680   energy = 24.37022 eV
atom    s              p_x            p_y            p_z            tot            
147     0.000324       0.000000       0.000036       0.000000       0.000360       
158     0.000289       0.000001       0.000000       0.000000       0.000290       
159     0.000324       0.000000       0.000000       0.000001       0.000325       
174     0.000256       0.000036       0.000001       0.000000       0.000293       
181     0.000400       0.000000       0.000000       0.000000       0.000400       
184     0.000441       0.000000       0.000000       0.000004       0.000445       
tot     0.004377       0.000273       0.000244       0.000210       0.889000

Band 681   energy = 24.37023 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000225       0.000025       0.000016       0.000000       0.000266       
107     0.000400       0.000000       0.000000       0.000000       0.000400       
135     0.000289       0.000004       0.000004       0.000004       0.000301       
164     0.000256       0.000004       0.000004       0.000000       0.000264       
205     0.000676       0.000001       0.000000       0.000000       0.000677       
214     0.000576       0.000000       0.000000       0.000000       0.000576       
tot     0.004382       0.000200       0.000194       0.000325       0.889000

Band 682   energy = 24.38003 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000081       0.000144       0.000000       0.000000       0.000225       
88      0.000081       0.000000       0.000121       0.000001       0.000203       
91      0.000144       0.000000       0.000000       0.000001       0.000145       
100     0.000144       0.000000       0.000004       0.000000       0.000148       
102     0.000144       0.000004       0.000000       0.000000       0.000148       
107     0.000081       0.000000       0.000004       0.000100       0.000185       
tot     0.003167       0.000322       0.000290       0.000318       0.895000

Band 683   energy = 24.38662 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000289       0.000000       0.000000       0.000000       0.000289       
16      0.000289       0.000000       0.000000       0.000000       0.000289       
31      0.000289       0.000000       0.000000       0.000000       0.000289       
51      0.000289       0.000000       0.000000       0.000000       0.000289       
56      0.000289       0.000000       0.000000       0.000000       0.000289       
80      0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.005826       0.000358       0.000333       0.000313       0.900000

Band 684   energy = 24.40579 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000529       0.000000       0.000001       0.000025       0.000555       
38      0.000169       0.000009       0.000000       0.000000       0.000178       
45      0.000484       0.000000       0.000025       0.000000       0.000509       
105     0.000169       0.000000       0.000000       0.000000       0.000169       
151     0.000256       0.000000       0.000004       0.000000       0.000260       
194     0.000196       0.000000       0.000009       0.000000       0.000205       
tot     0.003478       0.000274       0.000264       0.000182       0.879000

Band 685   energy = 24.40579 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000361       0.000000       0.000009       0.000001       0.000371       
8       0.000400       0.000036       0.000000       0.000000       0.000436       
60      0.000169       0.000000       0.000000       0.000009       0.000178       
72      0.000225       0.000025       0.000000       0.000000       0.000250       
154     0.000225       0.000000       0.000000       0.000000       0.000225       
190     0.000169       0.000000       0.000000       0.000001       0.000170       
tot     0.003456       0.000246       0.000184       0.000339       0.879000

Band 686   energy = 24.43840 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000289       0.000000       0.000000       0.000000       0.000289       
26      0.000289       0.000000       0.000000       0.000000       0.000289       
29      0.000289       0.000000       0.000000       0.000000       0.000289       
39      0.000289       0.000000       0.000000       0.000000       0.000289       
58      0.000289       0.000000       0.000000       0.000000       0.000289       
70      0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.004596       0.000323       0.000280       0.000329       0.904000

Band 687   energy = 24.44767 eV
atom    s              p_x            p_y            p_z            tot            
44      0.000196       0.000000       0.000004       0.000009       0.000209       
69      0.000169       0.000009       0.000000       0.000004       0.000182       
110     0.000289       0.000000       0.000000       0.000000       0.000289       
114     0.000256       0.000000       0.000000       0.000000       0.000256       
145     0.001764       0.000000       0.000000       0.000000       0.001764       
176     0.002025       0.000000       0.000000       0.000000       0.002025       
tot     0.006686       0.000236       0.000301       0.000084       0.892000

Band 688   energy = 24.44768 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000324       0.000004       0.000001       0.000009       0.000338       
27      0.000225       0.000000       0.000000       0.000025       0.000250       
29      0.000121       0.000000       0.000049       0.000000       0.000170       
133     0.000484       0.000000       0.000000       0.000000       0.000484       
145     0.000256       0.000000       0.000000       0.000000       0.000256       
188     0.003364       0.000000       0.000000       0.000000       0.003364       
tot     0.006636       0.000173       0.000188       0.000235       0.892000

Band 689   energy = 24.45746 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000324       0.000004       0.000004       0.000004       0.000336       
36      0.000324       0.000016       0.000000       0.000001       0.000341       
63      0.000324       0.000000       0.000025       0.000000       0.000349       
99      0.000729       0.000000       0.000000       0.000000       0.000729       
113     0.000196       0.000000       0.000000       0.000004       0.000200       
116     0.004624       0.000000       0.000000       0.000000       0.004624       
tot     0.008252       0.000220       0.000216       0.000322       0.898000

Band 690   energy = 24.48400 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000225       0.000009       0.000000       0.000000       0.000234       
36      0.000676       0.000000       0.000000       0.000000       0.000676       
44      0.000169       0.000000       0.000000       0.000000       0.000169       
61      0.000256       0.000000       0.000016       0.000000       0.000272       
63      0.000784       0.000000       0.000000       0.000000       0.000784       
69      0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.004735       0.000378       0.000422       0.000105       0.894000

Band 691   energy = 24.48403 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000361       0.000000       0.000000       0.000000       0.000361       
9       0.001296       0.000000       0.000000       0.000000       0.001296       
27      0.000441       0.000000       0.000001       0.000009       0.000451       
112     0.000256       0.000000       0.000000       0.000025       0.000281       
133     0.000196       0.000000       0.000000       0.000100       0.000296       
192     0.000225       0.000000       0.000000       0.000036       0.000261       
tot     0.004784       0.000189       0.000213       0.000436       0.894000

Band 692   energy = 24.49084 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000225       0.000000       0.000000       0.000000       0.000225       
27      0.000625       0.000000       0.000000       0.000000       0.000625       
110     0.000000       0.000000       0.000196       0.000000       0.000196       
129     0.000441       0.000000       0.000000       0.000004       0.000445       
196     0.000169       0.000001       0.000000       0.000000       0.000170       
210     0.000529       0.000000       0.000000       0.000000       0.000529       
tot     0.003833       0.000423       0.000486       0.000206       0.907000

Band 693   energy = 24.49087 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000400       0.000000       0.000000       0.000000       0.000400       
61      0.000324       0.000000       0.000000       0.000000       0.000324       
118     0.000256       0.000000       0.000000       0.000000       0.000256       
120     0.000225       0.000000       0.000000       0.000000       0.000225       
137     0.000256       0.000000       0.000000       0.000000       0.000256       
162     0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.003903       0.000306       0.000401       0.000309       0.907000

Band 694   energy = 24.51208 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000324       0.000000       0.000000       0.000001       0.000325       
8       0.000324       0.000000       0.000000       0.000001       0.000325       
35      0.000324       0.000004       0.000000       0.000000       0.000328       
45      0.000324       0.000004       0.000000       0.000000       0.000328       
60      0.000324       0.000000       0.000004       0.000000       0.000328       
72      0.000324       0.000000       0.000004       0.000000       0.000328       
tot     0.005108       0.000348       0.000319       0.000283       0.903000

Band 695   energy = 24.53624 eV
atom    s              p_x            p_y            p_z            tot            
116     0.000576       0.000004       0.000000       0.000025       0.000605       
124     0.000000       0.000000       0.000000       0.000196       0.000196       
125     0.000324       0.000000       0.000000       0.000000       0.000324       
139     0.000225       0.000001       0.000000       0.000001       0.000227       
168     0.000225       0.000000       0.000000       0.000009       0.000234       
192     0.000225       0.000004       0.000004       0.000000       0.000233       
tot     0.003255       0.000386       0.000337       0.000532       0.899000

Band 696   energy = 24.56019 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000841       0.000000       0.000004       0.000025       0.000870       
68      0.000841       0.000009       0.000000       0.000016       0.000866       
87      0.000625       0.000004       0.000000       0.000009       0.000638       
89      0.000625       0.000000       0.000009       0.000001       0.000635       
144     0.000841       0.000016       0.000000       0.000016       0.000873       
173     0.000841       0.000000       0.000004       0.000049       0.000894       
tot     0.006097       0.000337       0.000367       0.000401       0.902000

Band 697   energy = 24.56029 eV
atom    s              p_x            p_y            p_z            tot            
14      0.001521       0.000016       0.000009       0.000004       0.001550       
98      0.001156       0.000004       0.000009       0.000000       0.001169       
124     0.000289       0.000004       0.000000       0.000004       0.000297       
197     0.001444       0.000025       0.000016       0.000001       0.001486       
205     0.000121       0.000064       0.000081       0.000000       0.000266       
215     0.000000       0.000025       0.000064       0.000036       0.000125       
tot     0.006102       0.000337       0.000387       0.000324       0.902000

Band 698   energy = 24.57660 eV
atom    s              p_x            p_y            p_z            tot            
103     0.000484       0.000000       0.000001       0.000000       0.000485       
112     0.000256       0.000000       0.000000       0.000000       0.000256       
147     0.000400       0.000000       0.000000       0.000000       0.000400       
174     0.000256       0.000000       0.000000       0.000000       0.000256       
192     0.000289       0.000000       0.000000       0.000000       0.000289       
200     0.000196       0.000000       0.000025       0.000000       0.000221       
tot     0.004388       0.000335       0.000355       0.000115       0.890000

Band 699   energy = 24.57660 eV
atom    s              p_x            p_y            p_z            tot            
92      0.000400       0.000000       0.000000       0.000000       0.000400       
94      0.000196       0.000001       0.000000       0.000000       0.000197       
123     0.000225       0.000000       0.000000       0.000001       0.000226       
135     0.000400       0.000004       0.000000       0.000000       0.000404       
164     0.000324       0.000000       0.000009       0.000004       0.000337       
168     0.000225       0.000000       0.000001       0.000000       0.000226       
tot     0.004440       0.000202       0.000170       0.000460       0.890000

Band 700   energy = 24.67136 eV
atom    s              p_x            p_y            p_z            tot            
112     0.000400       0.000000       0.000000       0.000001       0.000401       
113     0.000196       0.000000       0.000000       0.000004       0.000200       
115     0.000196       0.000000       0.000001       0.000000       0.000197       
121     0.000400       0.000000       0.000000       0.000001       0.000401       
123     0.000400       0.000000       0.000000       0.000001       0.000401       
124     0.000196       0.000004       0.000004       0.000000       0.000204       
tot     0.003843       0.000309       0.000246       0.000507       0.915000

Band 701   energy = 24.76166 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000256       0.000016       0.000000       0.000000       0.000272       
17      0.000225       0.000000       0.000009       0.000004       0.000238       
95      0.000225       0.000000       0.000000       0.000004       0.000229       
137     0.000361       0.000000       0.000000       0.000000       0.000361       
139     0.000256       0.000000       0.000009       0.000000       0.000265       
162     0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.003335       0.000576       0.000691       0.000150       0.898000

Band 702   energy = 24.76169 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000169       0.000000       0.000009       0.000004       0.000182       
59      0.000196       0.000016       0.000000       0.000001       0.000213       
86      0.000361       0.000000       0.000000       0.000016       0.000377       
103     0.000196       0.000000       0.000001       0.000016       0.000213       
192     0.000400       0.000000       0.000000       0.000009       0.000409       
210     0.000576       0.000000       0.000000       0.000001       0.000577       
tot     0.003363       0.000309       0.000429       0.000523       0.898000

Band 703   energy = 24.76430 eV
atom    s              p_x            p_y            p_z            tot            
136     0.000361       0.000000       0.000000       0.000000       0.000361       
