# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 861
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.26148 eV
212     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.002675       0.000721       0.000713       0.000095       0.996000

Band 98   energy = 0.46169 eV
atom    s              p_x            p_y            p_z            tot            
143     0.000081       0.000000       0.000000       0.000000       0.000081       
145     0.000081       0.000000       0.000000       0.000000       0.000081       
149     0.000100       0.000000       0.000000       0.000000       0.000100       
152     0.000081       0.000000       0.000000       0.000000       0.000081       
160     0.000081       0.000000       0.000000       0.000000       0.000081       
172     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.002705       0.000285       0.000290       0.001076       0.996000

Band 99   energy = 0.51492 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000400       0.000000       0.000000       0.000000       0.000400       
88      0.000400       0.000000       0.000000       0.000000       0.000400       
99      0.000324       0.000000       0.000000       0.000000       0.000324       
101     0.000324       0.000000       0.000000       0.000000       0.000324       
105     0.000324       0.000000       0.000000       0.000000       0.000324       
107     0.000400       0.000000       0.000000       0.000000       0.000400       
tot     0.003817       0.000629       0.000647       0.000597       0.996000

Band 100   energy = 0.70493 eV
atom    s              p_x            p_y            p_z            tot            
110     0.000361       0.000000       0.000000       0.000000       0.000361       
114     0.000361       0.000000       0.000000       0.000000       0.000361       
116     0.000324       0.000000       0.000000       0.000000       0.000324       
125     0.000625       0.000000       0.000000       0.000000       0.000625       
133     0.000400       0.000000       0.000000       0.000000       0.000400       
215     0.000529       0.000000       0.000000       0.000000       0.000529       
tot     0.003867       0.000631       0.000745       0.000500       0.996000

Band 101   energy = 0.87280 eV
atom    s              p_x            p_y            p_z            tot            
34      0.000121       0.000000       0.000000       0.000000       0.000121       
41      0.001369       0.000004       0.000000       0.000004       0.001377       
68      0.001296       0.000000       0.000004       0.000000       0.001300       
198     0.000000       0.000169       0.000001       0.000000       0.000170       
200     0.000000       0.000001       0.000169       0.000000       0.000170       
215     0.000000       0.000441       0.000400       0.000001       0.000842       
tot     0.004825       0.000887       0.000836       0.000794       0.997000

Band 102   energy = 0.87325 eV
atom    s              p_x            p_y            p_z            tot            
14      0.002401       0.000001       0.000004       0.000000       0.002406       
68      0.000169       0.000009       0.000000       0.000000       0.000178       
135     0.000004       0.000289       0.000000       0.000000       0.000293       
164     0.000004       0.000000       0.000289       0.000000       0.000293       
197     0.000000       0.000009       0.000000       0.000256       0.000265       
215     0.000000       0.000121       0.000361       0.000225       0.000707       
tot     0.004892       0.000805       0.001059       0.000674       0.997000

Band 103   energy = 0.94560 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000196       0.000000       0.000000       0.000004       0.000200       
26      0.000196       0.000000       0.000000       0.000000       0.000196       
91      0.000256       0.000000       0.000000       0.000000       0.000256       
103     0.000324       0.000000       0.000001       0.000004       0.000329       
104     0.000324       0.000000       0.000000       0.000000       0.000324       
106     0.000324       0.000000       0.000000       0.000001       0.000325       
tot     0.003429       0.000298       0.000291       0.000827       0.997000

Band 104   energy = 0.95402 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000196       0.000000       0.000000       0.000004       0.000200       
88      0.000196       0.000000       0.000000       0.000004       0.000200       
93      0.000225       0.000000       0.000000       0.000004       0.000229       
96      0.000225       0.000000       0.000000       0.000004       0.000229       
101     0.000196       0.000000       0.000000       0.000004       0.000200       
105     0.000196       0.000000       0.000000       0.000004       0.000200       
tot     0.003183       0.000477       0.000519       0.000211       0.997000

Band 105   energy = 0.95922 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000729       0.000000       0.000000       0.000004       0.000733       
98      0.000729       0.000000       0.000000       0.000004       0.000733       
99      0.000625       0.000000       0.000000       0.000001       0.000626       
100     0.000144       0.000000       0.000000       0.000000       0.000144       
102     0.000144       0.000000       0.000000       0.000001       0.000145       
107     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.003962       0.000566       0.000580       0.000338       0.997000

Band 106   energy = 0.95968 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000144       0.000000       0.000000       0.000000       0.000144       
7       0.000144       0.000000       0.000000       0.000000       0.000144       
16      0.000144       0.000000       0.000000       0.000001       0.000145       
28      0.000169       0.000000       0.000001       0.000000       0.000170       
54      0.000144       0.000000       0.000000       0.000001       0.000145       
55      0.000169       0.000004       0.000000       0.000000       0.000173       
tot     0.003553       0.000489       0.000491       0.000444       0.997000

Band 107   energy = 0.96257 eV
atom    s              p_x            p_y            p_z            tot            
45      0.000100       0.000000       0.000000       0.000004       0.000104       
49      0.000400       0.000000       0.000000       0.000004       0.000404       
50      0.000121       0.000000       0.000000       0.000000       0.000121       
72      0.000100       0.000000       0.000000       0.000004       0.000104       
74      0.000400       0.000000       0.000000       0.000001       0.000401       
77      0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.003266       0.000555       0.000561       0.000292       0.997000

Band 108   energy = 0.96805 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000324       0.000001       0.000000       0.000000       0.000325       
10      0.000144       0.000000       0.000000       0.000001       0.000145       
86      0.000256       0.000000       0.000000       0.000000       0.000256       
91      0.000100       0.000000       0.000000       0.000009       0.000109       
129     0.000144       0.000000       0.000000       0.000009       0.000153       
210     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.002993       0.000284       0.000286       0.000602       0.997000

Band 109   energy = 0.97008 eV
atom    s              p_x            p_y            p_z            tot            
117     0.000256       0.000000       0.000000       0.000000       0.000256       
129     0.000169       0.000000       0.000000       0.000000       0.000169       
130     0.000144       0.000000       0.000000       0.000000       0.000144       
133     0.000169       0.000000       0.000000       0.000000       0.000169       
205     0.000196       0.000000       0.000000       0.000000       0.000196       
206     0.000729       0.000000       0.000000       0.000000       0.000729       
tot     0.003457       0.000497       0.000465       0.000481       0.997000

Band 110   energy = 0.97172 eV
atom    s              p_x            p_y            p_z            tot            
190     0.000169       0.000000       0.000000       0.000000       0.000169       
194     0.000169       0.000000       0.000000       0.000000       0.000169       
199     0.000169       0.000004       0.000000       0.000000       0.000173       
203     0.000169       0.000000       0.000001       0.000000       0.000170       
208     0.000169       0.000004       0.000000       0.000000       0.000173       
212     0.000169       0.000000       0.000001       0.000001       0.000171       
tot     0.003205       0.000547       0.000546       0.000184       0.997000

Band 111   energy = 0.97193 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000576       0.000000       0.000000       0.000000       0.000576       
18      0.001225       0.000000       0.000000       0.000000       0.001225       
19      0.000225       0.000000       0.000000       0.000001       0.000226       
27      0.000169       0.000000       0.000000       0.000000       0.000169       
139     0.000000       0.000196       0.000000       0.000000       0.000196       
168     0.000000       0.000000       0.000225       0.000000       0.000225       
tot     0.003886       0.000661       0.000719       0.000200       0.997000

Band 112   energy = 0.97301 eV
atom    s              p_x            p_y            p_z            tot            
150     0.000169       0.000000       0.000009       0.000000       0.000178       
152     0.000100       0.000000       0.000000       0.000004       0.000104       
155     0.000121       0.000000       0.000000       0.000004       0.000125       
175     0.000169       0.000004       0.000000       0.000001       0.000174       
179     0.000100       0.000000       0.000000       0.000004       0.000104       
180     0.000121       0.000000       0.000000       0.000004       0.000125       
tot     0.003176       0.000444       0.000411       0.000340       0.997000

Band 113   energy = 0.97638 eV
atom    s              p_x            p_y            p_z            tot            
146     0.000196       0.000000       0.000000       0.000001       0.000197       
149     0.000256       0.000000       0.000000       0.000004       0.000260       
154     0.000169       0.000000       0.000000       0.000004       0.000173       
171     0.000196       0.000000       0.000000       0.000000       0.000196       
172     0.000256       0.000000       0.000000       0.000004       0.000260       
185     0.000169       0.000000       0.000000       0.000004       0.000173       
tot     0.003729       0.000405       0.000428       0.000687       0.997000

Band 114   energy = 0.98078 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000144       0.000009       0.000009       0.000000       0.000162       
6       0.000100       0.000000       0.000000       0.000000       0.000100       
10      0.000169       0.000000       0.000000       0.000001       0.000170       
19      0.000225       0.000001       0.000000       0.000001       0.000227       
197     0.000529       0.000000       0.000000       0.000000       0.000529       
214     0.000121       0.000001       0.000000       0.000016       0.000138       
tot     0.002841       0.000362       0.000340       0.000370       0.997000

Band 115   energy = 0.98307 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000081       0.000001       0.000000       0.000036       0.000118       
108     0.000169       0.000000       0.000000       0.000000       0.000169       
116     0.000441       0.000000       0.000000       0.000004       0.000445       
124     0.000529       0.000000       0.000000       0.000000       0.000529       
125     0.000484       0.000000       0.000000       0.000000       0.000484       
133     0.000121       0.000001       0.000000       0.000000       0.000122       
tot     0.003645       0.000535       0.000522       0.000304       0.997000

Band 116   energy = 0.98855 eV
atom    s              p_x            p_y            p_z            tot            
113     0.000121       0.000009       0.000001       0.000000       0.000131       
130     0.000121       0.000000       0.000016       0.000000       0.000137       
136     0.000144       0.000009       0.000001       0.000000       0.000154       
142     0.000225       0.000001       0.000000       0.000000       0.000226       
167     0.000144       0.000000       0.000009       0.000000       0.000153       
169     0.000196       0.000000       0.000001       0.000000       0.000197       
tot     0.002987       0.000425       0.000387       0.000389       0.997000

Band 117   energy = 0.99385 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000081       0.000000       0.000000       0.000009       0.000090       
17      0.000081       0.000000       0.000000       0.000009       0.000090       
139     0.000121       0.000000       0.000000       0.000000       0.000121       
148     0.000144       0.000000       0.000000       0.000009       0.000153       
168     0.000121       0.000000       0.000000       0.000000       0.000121       
177     0.000144       0.000000       0.000000       0.000009       0.000153       
tot     0.002616       0.000428       0.000425       0.000279       0.997000

Band 118   energy = 1.00246 eV
atom    s              p_x            p_y            p_z            tot            
135     0.000256       0.000000       0.000000       0.000000       0.000256       
136     0.000324       0.000009       0.000000       0.000000       0.000333       
164     0.000256       0.000000       0.000000       0.000000       0.000256       
167     0.000324       0.000000       0.000009       0.000000       0.000333       
189     0.000196       0.000000       0.000000       0.000000       0.000196       
191     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.003956       0.000573       0.000602       0.000333       0.997000

Band 119   energy = 1.00489 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000361       0.000004       0.000001       0.000000       0.000366       
33      0.000000       0.000000       0.000169       0.000000       0.000169       
192     0.000900       0.000000       0.000000       0.000000       0.000900       
201     0.000225       0.000000       0.000001       0.000000       0.000226       
210     0.000256       0.000000       0.000000       0.000016       0.000272       
214     0.000256       0.000004       0.000004       0.000000       0.000264       
tot     0.003352       0.000512       0.000626       0.000418       0.997000

Band 120   energy = 1.00817 eV
atom    s              p_x            p_y            p_z            tot            
109     0.000289       0.000000       0.000000       0.000001       0.000290       
111     0.000289       0.000000       0.000000       0.000001       0.000290       
112     0.000841       0.000000       0.000000       0.000000       0.000841       
113     0.000289       0.000000       0.000000       0.000004       0.000293       
115     0.000289       0.000000       0.000000       0.000004       0.000293       
188     0.000256       0.000000       0.000000       0.000000       0.000256       
tot     0.004507       0.000344       0.000355       0.001245       0.997000

Band 121   energy = 1.00942 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000576       0.000000       0.000000       0.000000       0.000576       
33      0.000484       0.000000       0.000000       0.000000       0.000484       
35      0.000361       0.000000       0.000000       0.000000       0.000361       
59      0.000576       0.000000       0.000000       0.000000       0.000576       
60      0.000361       0.000000       0.000000       0.000000       0.000361       
62      0.000484       0.000000       0.000000       0.000000       0.000484       
tot     0.005035       0.000407       0.000405       0.001236       0.997000

Band 122   energy = 1.03689 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000081       0.000081       0.000000       0.000162       
135     0.000169       0.000004       0.000000       0.000004       0.000177       
139     0.000169       0.000000       0.000000       0.000000       0.000169       
162     0.000144       0.000004       0.000000       0.000000       0.000148       
164     0.000169       0.000000       0.000000       0.000004       0.000173       
168     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.002787       0.000590       0.000612       0.000478       0.996000

Band 123   energy = 1.10705 eV
atom    s              p_x            p_y            p_z            tot            
92      0.000121       0.000000       0.000000       0.000016       0.000137       
94      0.000121       0.000004       0.000000       0.000016       0.000141       
103     0.000144       0.000009       0.000004       0.000004       0.000161       
123     0.000064       0.000000       0.000009       0.000064       0.000137       
147     0.000000       0.000000       0.000196       0.000000       0.000196       
174     0.000000       0.000169       0.000000       0.000001       0.000170       
tot     0.001543       0.000860       0.000962       0.000505       0.994000

Band 124   energy = 1.14826 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000064       0.000100       0.000001       0.000165       
52      0.000000       0.000009       0.000004       0.000169       0.000182       
125     0.000000       0.000016       0.000001       0.000100       0.000117       
158     0.000000       0.000000       0.000361       0.000000       0.000361       
181     0.000000       0.000324       0.000000       0.000004       0.000328       
214     0.000000       0.000001       0.000025       0.000196       0.000222       
tot     0.000787       0.000912       0.001063       0.001225       0.992000

Band 125   energy = 1.15820 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000000       0.000000       0.000169       0.000169       
23      0.000100       0.000000       0.000000       0.000016       0.000116       
129     0.000000       0.000064       0.000100       0.000004       0.000168       
156     0.000000       0.000000       0.000000       0.000100       0.000100       
173     0.000004       0.000000       0.000100       0.000009       0.000113       
196     0.000289       0.000000       0.000000       0.000000       0.000289       
tot     0.001036       0.000446       0.000657       0.001304       0.992000

Band 126   energy = 1.15901 eV
atom    s              p_x            p_y            p_z            tot            
40      0.000121       0.000009       0.000000       0.000000       0.000130       
118     0.000000       0.000025       0.000121       0.000004       0.000150       
120     0.000000       0.000144       0.000036       0.000000       0.000180       
160     0.000169       0.000000       0.000004       0.000000       0.000173       
187     0.000169       0.000004       0.000000       0.000000       0.000173       
197     0.000000       0.000100       0.000100       0.000000       0.000200       
tot     0.001104       0.001299       0.001153       0.000036       0.992000

Band 127   energy = 1.17807 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000064       0.000016       0.000016       0.000000       0.000096       
38      0.000000       0.000169       0.000001       0.000000       0.000170       
67      0.000000       0.000000       0.000144       0.000004       0.000148       
82      0.000081       0.000000       0.000000       0.000001       0.000082       
99      0.000000       0.000049       0.000025       0.000025       0.000099       
139     0.000000       0.000025       0.000064       0.000000       0.000089       
tot     0.000914       0.001145       0.000900       0.000418       0.992000

Band 128   energy = 1.17964 eV
atom    s              p_x            p_y            p_z            tot            
28      0.000000       0.000025       0.000000       0.000144       0.000169       
55      0.000000       0.000001       0.000004       0.000196       0.000201       
57      0.000000       0.000000       0.000000       0.000100       0.000100       
108     0.000025       0.000000       0.000000       0.000100       0.000125       
151     0.000000       0.000000       0.000009       0.000081       0.000090       
196     0.000000       0.000001       0.000000       0.000100       0.000101       
tot     0.000495       0.000465       0.000154       0.002198       0.992000

Band 129   energy = 1.18291 eV
atom    s              p_x            p_y            p_z            tot            
71      0.000064       0.000001       0.000000       0.000000       0.000065       
98      0.000000       0.000049       0.000049       0.000000       0.000098       
110     0.000000       0.000000       0.000064       0.000001       0.000065       
114     0.000000       0.000081       0.000000       0.000000       0.000081       
124     0.000000       0.000049       0.000049       0.000000       0.000098       
185     0.000000       0.000100       0.000000       0.000000       0.000100       
tot     0.000728       0.001289       0.001167       0.000097       0.992000

Band 130   energy = 1.18466 eV
atom    s              p_x            p_y            p_z            tot            
48      0.000009       0.000036       0.000000       0.000036       0.000081       
53      0.000000       0.000036       0.000000       0.000025       0.000061       
74      0.000004       0.000000       0.000001       0.000064       0.000069       
78      0.000000       0.000000       0.000016       0.000049       0.000065       
79      0.000009       0.000000       0.000016       0.000049       0.000074       
159     0.000000       0.000064       0.000000       0.000009       0.000073       
tot     0.000575       0.000797       0.000335       0.001168       0.992000

Band 131   energy = 1.18752 eV
atom    s              p_x            p_y            p_z            tot            
43      0.000000       0.000081       0.000025       0.000000       0.000106       
63      0.000000       0.000064       0.000016       0.000000       0.000080       
66      0.000000       0.000016       0.000081       0.000001       0.000098       
142     0.000000       0.000016       0.000100       0.000000       0.000116       
169     0.000000       0.000100       0.000016       0.000000       0.000116       
205     0.000009       0.000025       0.000025       0.000000       0.000059       
tot     0.000606       0.001094       0.000951       0.000281       0.992000

Band 132   energy = 1.19027 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000004       0.000016       0.000036       0.000025       0.000081       
81      0.000000       0.000004       0.000081       0.000000       0.000085       
99      0.000144       0.000000       0.000000       0.000000       0.000144       
116     0.000169       0.000000       0.000000       0.000000       0.000169       
117     0.000000       0.000000       0.000000       0.000100       0.000100       
143     0.000001       0.000000       0.000081       0.000001       0.000083       
tot     0.000773       0.000504       0.000778       0.001123       0.992000

Band 133   energy = 1.19291 eV
atom    s              p_x            p_y            p_z            tot            
44      0.000001       0.000004       0.000064       0.000025       0.000094       
53      0.000009       0.000001       0.000064       0.000000       0.000074       
69      0.000001       0.000025       0.000016       0.000036       0.000078       
101     0.000001       0.000036       0.000000       0.000036       0.000073       
105     0.000001       0.000000       0.000081       0.000016       0.000098       
176     0.000000       0.000009       0.000064       0.000009       0.000082       
tot     0.000553       0.000424       0.000837       0.001030       0.992000

Band 134   energy = 1.19330 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000001       0.000000       0.000081       0.000082       
64      0.000000       0.000064       0.000004       0.000000       0.000068       
134     0.000001       0.000000       0.000064       0.000000       0.000065       
149     0.000000       0.000000       0.000004       0.000064       0.000068       
161     0.000001       0.000064       0.000000       0.000000       0.000065       
190     0.000000       0.000000       0.000064       0.000000       0.000064       
tot     0.000609       0.000847       0.000768       0.000696       0.992000

Band 135   energy = 1.19564 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000000       0.000025       0.000049       0.000000       0.000074       
47      0.000064       0.000016       0.000009       0.000000       0.000089       
76      0.000064       0.000009       0.000016       0.000000       0.000089       
109     0.000000       0.000001       0.000081       0.000000       0.000082       
111     0.000000       0.000081       0.000001       0.000000       0.000082       
206     0.000000       0.000064       0.000064       0.000000       0.000128       
tot     0.000873       0.001085       0.001036       0.000544       0.992000

Band 136   energy = 1.19950 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000009       0.000036       0.000000       0.000016       0.000061       
26      0.000009       0.000001       0.000064       0.000001       0.000075       
39      0.000001       0.000064       0.000000       0.000000       0.000065       
70      0.000001       0.000000       0.000064       0.000000       0.000065       
87      0.000001       0.000000       0.000064       0.000000       0.000065       
145     0.000004       0.000081       0.000000       0.000000       0.000085       
tot     0.000622       0.000909       0.001032       0.000307       0.992000

Band 137   energy = 1.20134 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000049       0.000000       0.000000       0.000049       0.000098       
63      0.000001       0.000016       0.000000       0.000064       0.000081       
86      0.000000       0.000000       0.000000       0.000081       0.000081       
112     0.000064       0.000000       0.000000       0.000000       0.000064       
116     0.000000       0.000016       0.000049       0.000036       0.000101       
192     0.000081       0.000000       0.000000       0.000004       0.000085       
tot     0.000756       0.000493       0.000712       0.001016       0.992000

Band 138   energy = 1.20289 eV
atom    s              p_x            p_y            p_z            tot            
50      0.000000       0.000000       0.000009       0.000169       0.000178       
51      0.000000       0.000000       0.000016       0.000121       0.000137       
77      0.000000       0.000049       0.000004       0.000064       0.000117       
112     0.000000       0.000036       0.000009       0.000064       0.000109       
156     0.000025       0.000000       0.000100       0.000009       0.000134       
183     0.000025       0.000144       0.000000       0.000000       0.000169       
tot     0.000672       0.000792       0.000394       0.001669       0.992000

Band 139   energy = 1.20610 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000036       0.000000       0.000025       0.000061       
56      0.000000       0.000000       0.000064       0.000009       0.000073       
60      0.000000       0.000000       0.000064       0.000009       0.000073       
136     0.000000       0.000000       0.000100       0.000004       0.000104       
141     0.000000       0.000000       0.000064       0.000004       0.000068       
167     0.000000       0.000049       0.000000       0.000025       0.000074       
tot     0.000631       0.000484       0.000949       0.000752       0.992000

Band 140   energy = 1.20776 eV
atom    s              p_x            p_y            p_z            tot            
50      0.000009       0.000081       0.000001       0.000000       0.000091       
51      0.000000       0.000121       0.000004       0.000000       0.000125       
77      0.000009       0.000000       0.000064       0.000009       0.000082       
80      0.000000       0.000001       0.000081       0.000009       0.000091       
182     0.000000       0.000001       0.000001       0.000121       0.000123       
210     0.000000       0.000049       0.000036       0.000000       0.000085       
tot     0.000728       0.000894       0.000830       0.000788       0.992000

Band 141   energy = 1.21104 eV
atom    s              p_x            p_y            p_z            tot            
56      0.000000       0.000000       0.000000       0.000081       0.000081       
149     0.000001       0.000036       0.000036       0.000000       0.000073       
150     0.000000       0.000081       0.000016       0.000000       0.000097       
172     0.000001       0.000036       0.000036       0.000000       0.000073       
175     0.000000       0.000025       0.000064       0.000000       0.000089       
199     0.000000       0.000000       0.000016       0.000064       0.000080       
tot     0.000808       0.000919       0.000714       0.001104       0.992000

Band 142   energy = 1.21208 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000081       0.000000       0.000000       0.000004       0.000085       
47      0.000001       0.000000       0.000081       0.000004       0.000086       
99      0.000000       0.000009       0.000036       0.000036       0.000081       
112     0.000000       0.000000       0.000009       0.000081       0.000090       
182     0.000001       0.000000       0.000100       0.000000       0.000101       
206     0.000121       0.000000       0.000000       0.000016       0.000137       
tot     0.000679       0.000518       0.000878       0.001067       0.992000

Band 143   energy = 1.21222 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000036       0.000100       0.000000       0.000136       
40      0.000025       0.000016       0.000049       0.000000       0.000090       
49      0.000100       0.000000       0.000000       0.000001       0.000101       
56      0.000000       0.000121       0.000036       0.000000       0.000157       
65      0.000025       0.000036       0.000025       0.000000       0.000086       
74      0.000100       0.000001       0.000000       0.000001       0.000102       
tot     0.000740       0.000887       0.000809       0.000757       0.992000

Band 144   energy = 1.38018 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000004       0.000001       0.000000       0.000144       0.000149       
18      0.000001       0.000000       0.000000       0.000196       0.000197       
138     0.000000       0.000016       0.000000       0.000100       0.000116       
165     0.000000       0.000000       0.000001       0.000144       0.000145       
168     0.000001       0.000000       0.000001       0.000169       0.000171       
192     0.000001       0.000064       0.000036       0.000004       0.000105       
tot     0.000543       0.000526       0.000187       0.002294       0.991000

Band 145   energy = 1.51445 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000036       0.000049       0.000000       0.000085       
32      0.000004       0.000000       0.000100       0.000036       0.000140       
42      0.000000       0.000000       0.000324       0.000004       0.000328       
59      0.000004       0.000036       0.000000       0.000100       0.000140       
71      0.000000       0.000196       0.000000       0.000049       0.000245       
201     0.000576       0.000000       0.000000       0.000004       0.000580       
tot     0.001421       0.000547       0.000944       0.000980       0.993000

Band 146   energy = 1.54121 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000049       0.000256       0.000000       0.000305       
17      0.000000       0.000256       0.000049       0.000000       0.000305       
93      0.000000       0.000049       0.000036       0.000000       0.000085       
96      0.000000       0.000036       0.000049       0.000000       0.000085       
138     0.000441       0.000004       0.000000       0.000000       0.000445       
165     0.000441       0.000000       0.000004       0.000000       0.000445       
tot     0.001765       0.001147       0.001134       0.000096       0.993000

Band 147   energy = 1.97722 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000441       0.000000       0.000000       0.000000       0.000441       
49      0.000484       0.000000       0.000000       0.000000       0.000484       
74      0.000484       0.000000       0.000000       0.000000       0.000484       
116     0.000361       0.000000       0.000000       0.000000       0.000361       
145     0.000196       0.000000       0.000000       0.000000       0.000196       
188     0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.003004       0.000941       0.000971       0.000673       0.997000

Band 148   energy = 2.20340 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000064       0.000009       0.000009       0.000000       0.000082       
53      0.000081       0.000000       0.000004       0.000000       0.000085       
78      0.000081       0.000001       0.000004       0.000000       0.000086       
112     0.000081       0.000000       0.000000       0.000000       0.000081       
146     0.000081       0.000000       0.000000       0.000000       0.000081       
150     0.000081       0.000000       0.000000       0.000000       0.000081       
tot     0.001727       0.000596       0.000639       0.000760       0.998000

Band 149   energy = 2.20834 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000121       0.000000       0.000000       0.000000       0.000121       
4       0.000121       0.000000       0.000000       0.000000       0.000121       
43      0.000121       0.000000       0.000000       0.000000       0.000121       
66      0.000121       0.000000       0.000000       0.000000       0.000121       
87      0.000121       0.000000       0.000000       0.000000       0.000121       
89      0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.002479       0.000871       0.000671       0.000563       0.998000

Band 150   energy = 2.21462 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000169       0.000000       0.000000       0.000000       0.000169       
30      0.000144       0.000000       0.000000       0.000000       0.000144       
99      0.000169       0.000000       0.000000       0.000000       0.000169       
159     0.000169       0.000000       0.000000       0.000009       0.000178       
184     0.000169       0.000000       0.000000       0.000009       0.000178       
205     0.000169       0.000000       0.000000       0.000009       0.000178       
tot     0.001960       0.000653       0.000606       0.000626       0.997000

Band 151   energy = 2.24946 eV
atom    s              p_x            p_y            p_z            tot            
109     0.000049       0.000000       0.000000       0.000009       0.000058       
111     0.000049       0.000000       0.000000       0.000009       0.000058       
135     0.000064       0.000000       0.000000       0.000004       0.000068       
142     0.000049       0.000000       0.000000       0.000009       0.000058       
149     0.000049       0.000000       0.000000       0.000009       0.000058       
164     0.000064       0.000000       0.000000       0.000009       0.000073       
tot     0.002187       0.000645       0.000910       0.000458       0.998000

Band 152   energy = 2.25447 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000196       0.000000       0.000000       0.000001       0.000197       
44      0.000196       0.000000       0.000000       0.000001       0.000197       
69      0.000196       0.000000       0.000000       0.000001       0.000197       
125     0.000169       0.000000       0.000000       0.000009       0.000178       
137     0.000169       0.000000       0.000000       0.000009       0.000178       
162     0.000169       0.000000       0.000000       0.000009       0.000178       
tot     0.002256       0.000882       0.000696       0.000540       0.998000

Band 153   energy = 2.26345 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000144       0.000000       0.000000       0.000000       0.000144       
26      0.000144       0.000000       0.000000       0.000000       0.000144       
36      0.000144       0.000000       0.000000       0.000000       0.000144       
63      0.000144       0.000000       0.000000       0.000000       0.000144       
101     0.000144       0.000000       0.000000       0.000000       0.000144       
105     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.002436       0.000800       0.000765       0.000551       0.998000

Band 154   energy = 2.26681 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000225       0.000000       0.000000       0.000000       0.000225       
39      0.000196       0.000000       0.000000       0.000000       0.000196       
129     0.000196       0.000000       0.000000       0.000001       0.000197       
141     0.000196       0.000000       0.000000       0.000001       0.000197       
166     0.000196       0.000000       0.000000       0.000001       0.000197       
214     0.000196       0.000000       0.000000       0.000004       0.000200       
tot     0.002225       0.000736       0.000876       0.000617       0.998000

Band 155   energy = 2.27855 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000000       0.000000       0.000000       0.000064       0.000064       
8       0.000000       0.000000       0.000000       0.000064       0.000064       
45      0.000000       0.000000       0.000000       0.000064       0.000064       
67      0.000000       0.000000       0.000000       0.000064       0.000064       
88      0.000000       0.000000       0.000000       0.000064       0.000064       
189     0.000049       0.000001       0.000000       0.000000       0.000050       
tot     0.001804       0.000517       0.000480       0.001183       0.998000

Band 156   energy = 2.27915 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000196       0.000000       0.000000       0.000000       0.000196       
40      0.000196       0.000000       0.000000       0.000000       0.000196       
65      0.000196       0.000000       0.000000       0.000000       0.000196       
