# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 860
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.24938 eV
tot     0.002358       0.000686       0.000969       0.000685       0.997000

Band 159   energy = 3.30070 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000001       0.000000       0.000000       0.000144       0.000145       
84      0.000004       0.000144       0.000000       0.000000       0.000148       
88      0.000004       0.000000       0.000144       0.000000       0.000148       
138     0.000081       0.000000       0.000049       0.000000       0.000130       
165     0.000081       0.000049       0.000000       0.000000       0.000130       
201     0.000081       0.000001       0.000009       0.000016       0.000107       
tot     0.000886       0.001021       0.001031       0.001015       0.995000

Band 160   energy = 3.73716 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000036       0.000036       0.000000       0.000072       
33      0.000000       0.000009       0.000004       0.000049       0.000062       
159     0.000064       0.000000       0.000000       0.000000       0.000064       
174     0.000000       0.000000       0.000064       0.000000       0.000064       
184     0.000064       0.000000       0.000000       0.000000       0.000064       
205     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.000526       0.000808       0.000968       0.000555       0.992000

Band 161   energy = 3.74781 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000001       0.000196       0.000000       0.000016       0.000213       
68      0.000004       0.000000       0.000441       0.000000       0.000445       
159     0.000000       0.000036       0.000081       0.000000       0.000117       
184     0.000000       0.000036       0.000081       0.000000       0.000117       
205     0.000000       0.000036       0.000081       0.000000       0.000117       
215     0.000000       0.000256       0.000625       0.000000       0.000881       
tot     0.000377       0.001470       0.002342       0.000246       0.993000

Band 162   energy = 3.74784 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000004       0.000016       0.000121       0.000081       0.000222       
24      0.000000       0.000000       0.000100       0.000000       0.000100       
26      0.000000       0.000100       0.000000       0.000009       0.000109       
41      0.000000       0.000036       0.000064       0.000000       0.000100       
111     0.000001       0.000001       0.000100       0.000000       0.000102       
215     0.000000       0.000225       0.000169       0.000196       0.000590       
tot     0.000337       0.001299       0.001466       0.000797       0.993000

Band 163   energy = 3.78683 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000004       0.000000       0.000004       0.000081       0.000089       
68      0.000004       0.000016       0.000000       0.000036       0.000056       
125     0.000169       0.000000       0.000000       0.000000       0.000169       
137     0.000064       0.000000       0.000000       0.000000       0.000064       
162     0.000064       0.000000       0.000000       0.000000       0.000064       
210     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.000683       0.000509       0.000366       0.001168       0.992000

Band 164   energy = 3.81657 eV
atom    s              p_x            p_y            p_z            tot            
42      0.000000       0.000000       0.000049       0.000016       0.000065       
71      0.000000       0.000064       0.000000       0.000009       0.000073       
117     0.000000       0.000025       0.000049       0.000000       0.000074       
138     0.000000       0.000004       0.000000       0.000064       0.000068       
155     0.000000       0.000016       0.000049       0.000000       0.000065       
201     0.000000       0.000036       0.000064       0.000000       0.000100       
tot     0.000136       0.001434       0.000759       0.001088       0.994000

Band 165   energy = 3.81659 eV
atom    s              p_x            p_y            p_z            tot            
59      0.000000       0.000000       0.000000       0.000081       0.000081       
128     0.000000       0.000000       0.000121       0.000000       0.000121       
138     0.000000       0.000100       0.000000       0.000000       0.000100       
140     0.000000       0.000000       0.000121       0.000000       0.000121       
165     0.000000       0.000000       0.000169       0.000000       0.000169       
213     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000138       0.000807       0.001412       0.001592       0.994000

Band 166   energy = 3.82740 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000025       0.000004       0.000169       0.000198       
44      0.000000       0.000025       0.000004       0.000144       0.000173       
69      0.000000       0.000025       0.000004       0.000144       0.000173       
90      0.000000       0.000025       0.000004       0.000196       0.000225       
116     0.000000       0.000036       0.000004       0.000225       0.000265       
188     0.000000       0.000025       0.000004       0.000169       0.000198       
tot     0.000146       0.001010       0.000503       0.002664       0.994000

Band 167   energy = 3.83503 eV
atom    s              p_x            p_y            p_z            tot            
16      0.000000       0.000000       0.000004       0.000081       0.000085       
27      0.000001       0.000016       0.000001       0.000081       0.000099       
30      0.000001       0.000009       0.000001       0.000081       0.000092       
61      0.000001       0.000016       0.000001       0.000081       0.000099       
99      0.000004       0.000009       0.000001       0.000081       0.000095       
129     0.000000       0.000001       0.000000       0.000100       0.000101       
tot     0.000202       0.000688       0.000243       0.002223       0.993000

Band 168   energy = 3.83798 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000025       0.000049       0.000000       0.000074       
30      0.000000       0.000025       0.000049       0.000000       0.000074       
32      0.000000       0.000081       0.000000       0.000000       0.000081       
99      0.000000       0.000025       0.000049       0.000000       0.000074       
177     0.000000       0.000000       0.000064       0.000009       0.000073       
189     0.000000       0.000000       0.000064       0.000009       0.000073       
tot     0.000029       0.001481       0.001193       0.001219       0.995000

Band 169   energy = 3.83800 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000000       0.000000       0.000169       0.000169       
31      0.000000       0.000000       0.000000       0.000196       0.000196       
56      0.000000       0.000000       0.000000       0.000196       0.000196       
103     0.000000       0.000000       0.000000       0.000196       0.000196       
133     0.000000       0.000000       0.000000       0.000169       0.000169       
136     0.000000       0.000000       0.000000       0.000169       0.000169       
tot     0.000027       0.001383       0.000986       0.002348       0.995000

Band 170   energy = 3.84104 eV
atom    s              p_x            p_y            p_z            tot            
13      0.000000       0.000000       0.000081       0.000004       0.000085       
21      0.000000       0.000000       0.000081       0.000004       0.000085       
33      0.000000       0.000000       0.000100       0.000004       0.000104       
38      0.000000       0.000000       0.000081       0.000004       0.000085       
77      0.000000       0.000000       0.000081       0.000004       0.000085       
168     0.000000       0.000000       0.000100       0.000004       0.000104       
tot     0.000024       0.001722       0.002552       0.000605       0.995000

Band 171   energy = 3.85038 eV
atom    s              p_x            p_y            p_z            tot            
120     0.000000       0.000004       0.000196       0.000000       0.000200       
156     0.000000       0.000144       0.000004       0.000016       0.000164       
158     0.000000       0.000004       0.000196       0.000000       0.000200       
183     0.000000       0.000009       0.000225       0.000000       0.000234       
202     0.000000       0.000144       0.000004       0.000016       0.000164       
204     0.000000       0.000009       0.000225       0.000000       0.000234       
tot     0.000372       0.001560       0.002239       0.000725       0.994000

Band 172   energy = 3.85068 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000144       0.000000       0.000000       0.000144       
36      0.000000       0.000144       0.000000       0.000000       0.000144       
116     0.000000       0.000081       0.000081       0.000000       0.000162       
145     0.000000       0.000081       0.000081       0.000000       0.000162       
176     0.000000       0.000100       0.000081       0.000000       0.000181       
188     0.000000       0.000081       0.000064       0.000000       0.000145       
tot     0.000215       0.002119       0.002017       0.000153       0.994000

Band 173   energy = 3.85072 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000000       0.000000       0.000256       0.000256       
39      0.000000       0.000000       0.000001       0.000225       0.000226       
70      0.000000       0.000000       0.000001       0.000225       0.000226       
82      0.000000       0.000000       0.000001       0.000196       0.000197       
112     0.000000       0.000000       0.000000       0.000169       0.000169       
150     0.000000       0.000000       0.000000       0.000144       0.000144       
tot     0.000200       0.000745       0.001316       0.002182       0.994000

Band 174   energy = 3.85673 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000000       0.000000       0.000064       0.000004       0.000068       
51      0.000000       0.000000       0.000064       0.000004       0.000068       
125     0.000000       0.000064       0.000049       0.000000       0.000113       
137     0.000000       0.000081       0.000049       0.000000       0.000130       
162     0.000000       0.000081       0.000049       0.000000       0.000130       
210     0.000000       0.000081       0.000049       0.000000       0.000130       
tot     0.000423       0.001353       0.001282       0.000227       0.993000

Band 175   energy = 3.85677 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000000       0.000000       0.000100       0.000000       0.000100       
92      0.000000       0.000000       0.000100       0.000000       0.000100       
125     0.000000       0.000009       0.000064       0.000025       0.000098       
137     0.000000       0.000009       0.000064       0.000025       0.000098       
162     0.000000       0.000009       0.000064       0.000025       0.000098       
210     0.000000       0.000009       0.000064       0.000025       0.000098       
tot     0.000434       0.000716       0.001344       0.000787       0.993000

Band 176   energy = 3.99717 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000256       0.000169       0.000001       0.000426       
49      0.000000       0.000256       0.000196       0.000004       0.000456       
74      0.000000       0.000289       0.000196       0.000000       0.000485       
128     0.000004       0.000256       0.000000       0.000000       0.000260       
140     0.000001       0.000256       0.000000       0.000000       0.000257       
213     0.000004       0.000256       0.000000       0.000000       0.000260       
tot     0.000221       0.002616       0.002344       0.000474       0.994000

Band 177   energy = 3.99721 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000064       0.000256       0.000081       0.000401       
49      0.000000       0.000049       0.000196       0.000100       0.000345       
74      0.000000       0.000036       0.000225       0.000100       0.000361       
110     0.000000       0.000000       0.000256       0.000001       0.000257       
117     0.000004       0.000001       0.000009       0.000225       0.000239       
155     0.000004       0.000000       0.000009       0.000225       0.000238       
tot     0.000225       0.001250       0.002337       0.001801       0.994000

Band 178   energy = 3.99912 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000064       0.000009       0.000361       0.000434       
33      0.000000       0.000256       0.000000       0.000000       0.000256       
49      0.000000       0.000049       0.000009       0.000441       0.000499       
74      0.000000       0.000064       0.000004       0.000400       0.000468       
159     0.000001       0.000036       0.000004       0.000196       0.000237       
205     0.000000       0.000036       0.000004       0.000196       0.000236       
tot     0.000240       0.001777       0.001228       0.003186       0.994000

Band 179   energy = 4.01406 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000001       0.000001       0.000121       0.000000       0.000123       
8       0.000001       0.000121       0.000001       0.000000       0.000123       
10      0.000225       0.000000       0.000000       0.000000       0.000225       
35      0.000001       0.000004       0.000000       0.000100       0.000105       
49      0.000225       0.000000       0.000000       0.000000       0.000225       
74      0.000225       0.000000       0.000000       0.000000       0.000225       
tot     0.001239       0.000838       0.000818       0.000884       0.994000

Band 180   energy = 4.38893 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000100       0.000064       0.000000       0.000000       0.000164       
52      0.000000       0.000100       0.000000       0.000000       0.000100       
61      0.000016       0.000000       0.000100       0.000000       0.000116       
68      0.000144       0.000000       0.000100       0.000000       0.000244       
75      0.000001       0.000000       0.000100       0.000000       0.000101       
215     0.000000       0.000361       0.000576       0.000000       0.000937       
tot     0.001182       0.001138       0.001461       0.000463       0.998000

Band 181   energy = 4.38897 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000001       0.000000       0.000004       0.000144       0.000149       
14      0.000196       0.000000       0.000009       0.000064       0.000269       
27      0.000025       0.000000       0.000001       0.000144       0.000170       
133     0.000049       0.000001       0.000009       0.000016       0.000075       
210     0.000100       0.000000       0.000001       0.000004       0.000105       
215     0.000000       0.000196       0.000225       0.000225       0.000646       
tot     0.001147       0.000655       0.000614       0.001256       0.998000

Band 182   energy = 4.40097 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000081       0.000004       0.000009       0.000009       0.000103       
41      0.000081       0.000036       0.000000       0.000001       0.000118       
68      0.000081       0.000000       0.000049       0.000000       0.000130       
90      0.000256       0.000000       0.000000       0.000000       0.000256       
125     0.000196       0.000000       0.000000       0.000000       0.000196       
215     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.001270       0.000694       0.000741       0.000631       0.998000

Band 183   energy = 4.44676 eV
atom    s              p_x            p_y            p_z            tot            
62      0.000081       0.000004       0.000004       0.000016       0.000105       
94      0.000000       0.000049       0.000000       0.000081       0.000130       
115     0.000144       0.000000       0.000004       0.000009       0.000157       
120     0.000121       0.000001       0.000000       0.000009       0.000131       
138     0.000000       0.000036       0.000000       0.000121       0.000157       
139     0.000081       0.000000       0.000000       0.000001       0.000082       
tot     0.001311       0.000570       0.000609       0.000950       0.998000

Band 184   energy = 4.44678 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000036       0.000000       0.000004       0.000036       0.000076       
92      0.000000       0.000000       0.000016       0.000100       0.000116       
113     0.000081       0.000004       0.000000       0.000004       0.000089       
118     0.000081       0.000001       0.000000       0.000009       0.000091       
165     0.000000       0.000000       0.000000       0.000169       0.000169       
201     0.000000       0.000081       0.000001       0.000009       0.000091       
tot     0.001269       0.000753       0.000450       0.001242       0.998000

Band 185   energy = 4.44876 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000000       0.000121       0.000000       0.000000       0.000121       
90      0.000289       0.000000       0.000000       0.000000       0.000289       
99      0.000225       0.000000       0.000000       0.000001       0.000226       
125     0.000196       0.000001       0.000000       0.000009       0.000206       
160     0.000009       0.000000       0.000121       0.000000       0.000130       
187     0.000009       0.000144       0.000000       0.000000       0.000153       
tot     0.001417       0.000749       0.000702       0.000816       0.998000

Band 186   energy = 4.46307 eV
atom    s              p_x            p_y            p_z            tot            
43      0.000049       0.000009       0.000001       0.000000       0.000059       
46      0.000000       0.000000       0.000064       0.000004       0.000068       
66      0.000049       0.000001       0.000009       0.000000       0.000059       
138     0.000000       0.000081       0.000000       0.000025       0.000106       
165     0.000000       0.000000       0.000144       0.000004       0.000148       
201     0.000000       0.000049       0.000049       0.000000       0.000098       
tot     0.001399       0.000738       0.000987       0.000387       0.998000

Band 187   energy = 4.48398 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000036       0.000000       0.000001       0.000121       0.000158       
27      0.000196       0.000000       0.000000       0.000009       0.000205       
32      0.000049       0.000081       0.000000       0.000000       0.000130       
59      0.000025       0.000000       0.000100       0.000000       0.000125       
86      0.000000       0.000081       0.000064       0.000016       0.000161       
112     0.000400       0.000000       0.000000       0.000004       0.000404       
tot     0.001501       0.000744       0.000849       0.000730       0.998000

Band 188   energy = 4.48403 eV
atom    s              p_x            p_y            p_z            tot            
42      0.000081       0.000049       0.000000       0.000000       0.000130       
61      0.000144       0.000000       0.000004       0.000000       0.000148       
95      0.000000       0.000025       0.000000       0.000196       0.000221       
97      0.000000       0.000000       0.000000       0.000196       0.000196       
121     0.000289       0.000001       0.000000       0.000000       0.000290       
123     0.000169       0.000000       0.000004       0.000000       0.000173       
tot     0.001532       0.000621       0.000553       0.001177       0.998000

Band 189   energy = 4.48878 eV
atom    s              p_x            p_y            p_z            tot            
58      0.000000       0.000144       0.000000       0.000000       0.000144       
82      0.000256       0.000000       0.000000       0.000049       0.000305       
86      0.000121       0.000000       0.000000       0.000001       0.000122       
98      0.000016       0.000001       0.000000       0.000196       0.000213       
188     0.000225       0.000000       0.000000       0.000025       0.000250       
205     0.000144       0.000000       0.000000       0.000004       0.000148       
tot     0.001407       0.000839       0.000475       0.000881       0.998000

Band 190   energy = 4.48887 eV
atom    s              p_x            p_y            p_z            tot            
101     0.000100       0.000004       0.000016       0.000000       0.000120       
105     0.000169       0.000025       0.000000       0.000000       0.000194       
131     0.000000       0.000001       0.000000       0.000121       0.000122       
145     0.000100       0.000000       0.000025       0.000000       0.000125       
176     0.000144       0.000025       0.000000       0.000000       0.000169       
184     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.001334       0.000466       0.000547       0.001269       0.998000

Band 191   energy = 4.49884 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000049       0.000000       0.000000       0.000025       0.000074       
167     0.000000       0.000081       0.000000       0.000004       0.000085       
177     0.000000       0.000081       0.000000       0.000009       0.000090       
189     0.000000       0.000000       0.000000       0.000121       0.000121       
191     0.000000       0.000000       0.000000       0.000144       0.000144       
213     0.000000       0.000000       0.000000       0.000081       0.000081       
tot     0.001622       0.000829       0.000653       0.001164       0.998000

Band 192   energy = 4.51272 eV
atom    s              p_x            p_y            p_z            tot            
98      0.000400       0.000000       0.000000       0.000000       0.000400       
117     0.000169       0.000004       0.000000       0.000000       0.000173       
124     0.000064       0.000049       0.000009       0.000025       0.000147       
142     0.000016       0.000001       0.000100       0.000000       0.000117       
169     0.000009       0.000081       0.000001       0.000001       0.000092       
205     0.000001       0.000000       0.000000       0.000121       0.000122       
tot     0.001580       0.000989       0.000838       0.000402       0.998000

Band 193   energy = 4.51279 eV
atom    s              p_x            p_y            p_z            tot            
87      0.000289       0.000000       0.000000       0.000000       0.000289       
89      0.000169       0.000000       0.000000       0.000000       0.000169       
113     0.000049       0.000000       0.000000       0.000144       0.000193       
115     0.000025       0.000000       0.000000       0.000100       0.000125       
128     0.000121       0.000000       0.000000       0.000009       0.000130       
184     0.000000       0.000121       0.000000       0.000000       0.000121       
tot     0.001552       0.000570       0.000819       0.000952       0.998000

Band 194   energy = 4.51390 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000256       0.000009       0.000000       0.000000       0.000265       
38      0.000081       0.000036       0.000000       0.000000       0.000117       
49      0.000025       0.000100       0.000001       0.000000       0.000126       
63      0.000144       0.000000       0.000004       0.000000       0.000148       
116     0.000000       0.000081       0.000036       0.000000       0.000117       
184     0.000144       0.000004       0.000000       0.000000       0.000148       
tot     0.001523       0.000999       0.000841       0.000331       0.998000

Band 195   energy = 4.51396 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000324       0.000000       0.000000       0.000009       0.000333       
10      0.000036       0.000000       0.000000       0.000169       0.000205       
23      0.000100       0.000000       0.000000       0.000036       0.000136       
98      0.000000       0.000049       0.000049       0.000004       0.000102       
192     0.000036       0.000000       0.000000       0.000121       0.000157       
205     0.000169       0.000000       0.000000       0.000004       0.000173       
tot     0.001475       0.000524       0.000768       0.000946       0.998000

Band 196   energy = 4.51598 eV
atom    s              p_x            p_y            p_z            tot            
104     0.000009       0.000009       0.000000       0.000121       0.000139       
109     0.000081       0.000016       0.000000       0.000036       0.000133       
111     0.000081       0.000009       0.000004       0.000049       0.000143       
122     0.000081       0.000004       0.000004       0.000049       0.000138       
130     0.000081       0.000004       0.000000       0.000081       0.000166       
132     0.000081       0.000004       0.000000       0.000081       0.000166       
tot     0.001610       0.000654       0.000482       0.001377       0.998000

Band 197   energy = 4.52252 eV
atom    s              p_x            p_y            p_z            tot            
50      0.000000       0.000100       0.000001       0.000000       0.000101       
103     0.000361       0.000000       0.000000       0.000004       0.000365       
129     0.000144       0.000016       0.000004       0.000001       0.000165       
147     0.000016       0.000000       0.000144       0.000000       0.000160       
174     0.000016       0.000144       0.000000       0.000000       0.000160       
210     0.000000       0.000000       0.000004       0.000121       0.000125       
tot     0.001421       0.000915       0.000828       0.000495       0.998000

Band 198   energy = 4.52254 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000001       0.000000       0.000000       0.000100       0.000101       
92      0.000225       0.000001       0.000000       0.000001       0.000227       
94      0.000169       0.000000       0.000000       0.000004       0.000173       
118     0.000100       0.000000       0.000000       0.000036       0.000136       
135     0.000025       0.000000       0.000081       0.000000       0.000106       
162     0.000000       0.000121       0.000000       0.000000       0.000121       
tot     0.001472       0.000677       0.000750       0.000952       0.998000

Band 199   energy = 4.52724 eV
atom    s              p_x            p_y            p_z            tot            
134     0.000100       0.000000       0.000004       0.000000       0.000104       
146     0.000100       0.000000       0.000009       0.000000       0.000109       
161     0.000100       0.000004       0.000001       0.000000       0.000105       
171     0.000100       0.000004       0.000000       0.000000       0.000104       
207     0.000100       0.000001       0.000000       0.000004       0.000105       
209     0.000100       0.000000       0.000004       0.000000       0.000104       
tot     0.001702       0.000905       0.001002       0.000667       0.998000

Band 200   energy = 4.55150 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000064       0.000009       0.000036       0.000064       0.000173       
36      0.000081       0.000196       0.000000       0.000001       0.000278       
63      0.000081       0.000001       0.000225       0.000000       0.000307       
90      0.000000       0.000025       0.000004       0.000196       0.000225       
99      0.000256       0.000000       0.000000       0.000001       0.000257       
116     0.000961       0.000000       0.000000       0.000000       0.000961       
tot     0.001933       0.000927       0.001015       0.000913       0.998000

Band 201   energy = 4.67524 eV
atom    s              p_x            p_y            p_z            tot            
17      0.000025       0.000225       0.000001       0.000004       0.000255       
62      0.000025       0.000009       0.000009       0.000144       0.000187       
101     0.000016       0.000000       0.000169       0.000000       0.000185       
138     0.000441       0.000000       0.000000       0.000000       0.000441       
145     0.000144       0.000000       0.000121       0.000000       0.000265       
158     0.000036       0.000000       0.000100       0.000009       0.000145       
tot     0.001456       0.000856       0.001237       0.000824       0.998000

Band 202   energy = 4.67528 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000025       0.000001       0.000256       0.000000       0.000282       
33      0.000025       0.000036       0.000000       0.000121       0.000182       
105     0.000016       0.000169       0.000000       0.000000       0.000185       
165     0.000484       0.000000       0.000000       0.000000       0.000484       
176     0.000144       0.000144       0.000000       0.000000       0.000288       
181     0.000036       0.000169       0.000000       0.000000       0.000205       
tot     0.001513       0.001205       0.000907       0.000675       0.998000

Band 203   energy = 5.24687 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000121       0.000004       0.000036       0.000161       
41      0.000000       0.000289       0.000016       0.000016       0.000321       
68      0.000000       0.000000       0.001444       0.000000       0.001444       
135     0.000000       0.000225       0.000000       0.000000       0.000225       
147     0.000000       0.000000       0.000025       0.000196       0.000221       
215     0.000000       0.000081       0.001089       0.000000       0.001170       
tot     0.000004       0.001486       0.003752       0.000988       0.997000

Band 204   energy = 5.24690 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000001       0.000289       0.000324       0.000614       
41      0.000000       0.000400       0.000100       0.000000       0.000500       
68      0.000000       0.000121       0.000000       0.000036       0.000157       
164     0.000000       0.000001       0.000121       0.000025       0.000147       
200     0.000000       0.000001       0.000324       0.000000       0.000325       
215     0.000000       0.000484       0.000025       0.000225       0.000734       
tot     0.000002       0.002172       0.001437       0.001752       0.997000

Band 205   energy = 5.31562 eV
atom    s              p_x            p_y            p_z            tot            
101     0.000000       0.000000       0.000144       0.000000       0.000144       
105     0.000000       0.000144       0.000000       0.000000       0.000144       
116     0.000000       0.000036       0.000004       0.000225       0.000265       
145     0.000000       0.000000       0.000441       0.000000       0.000441       
176     0.000000       0.000441       0.000000       0.000000       0.000441       
188     0.000000       0.000004       0.000036       0.000196       0.000236       
tot     0.000024       0.001526       0.001602       0.001401       0.997000

Band 206   energy = 5.33176 eV
atom    s              p_x            p_y            p_z            tot            
17      0.000000       0.000196       0.000000       0.000001       0.000197       
32      0.000000       0.000000       0.000001       0.000169       0.000170       
33      0.000000       0.000000       0.000169       0.000009       0.000178       
59      0.000000       0.000000       0.000000       0.000196       0.000196       
71      0.000000       0.000196       0.000000       0.000000       0.000196       
165     0.000000       0.000000       0.000169       0.000009       0.000178       
tot     0.000000       0.001557       0.001654       0.001430       0.997000

Band 207   energy = 5.36944 eV
atom    s              p_x            p_y            p_z            tot            
86      0.000000       0.000081       0.000036       0.000064       0.000181       
98      0.000000       0.000064       0.000025       0.000025       0.000114       
112     0.000000       0.000081       0.000025       0.000081       0.000187       
124     0.000000       0.000016       0.000004       0.000121       0.000141       
166     0.000000       0.000081       0.000000       0.000000       0.000081       
189     0.000000       0.000081       0.000000       0.000000       0.000081       
tot     0.000000       0.001829       0.001234       0.000890       0.997000

Band 208   energy = 5.36953 eV
atom    s              p_x            p_y            p_z            tot            
87      0.000000       0.000000       0.000000       0.000196       0.000196       
89      0.000000       0.000004       0.000000       0.000169       0.000173       
95      0.000000       0.000009       0.000000       0.000256       0.000265       
97      0.000000       0.000000       0.000000       0.000289       0.000289       
121     0.000000       0.000049       0.000000       0.000144       0.000193       
123     0.000000       0.000000       0.000009       0.000196       0.000205       
tot     0.000000       0.000549       0.000481       0.004079       0.997000

Band 209   energy = 5.37838 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000100       0.000004       0.000036       0.000140       
62      0.000000       0.000016       0.000169       0.000004       0.000189       
95      0.000000       0.000000       0.000169       0.000000       0.000169       
97      0.000000       0.000169       0.000000       0.000000       0.000169       
139     0.000000       0.000009       0.000225       0.000000       0.000234       
168     0.000000       0.000144       0.000004       0.000025       0.000173       
tot     0.000004       0.001629       0.002172       0.000666       0.997000

Band 210   energy = 5.38865 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000009       0.000000       0.000256       0.000265       
14      0.000000       0.000004       0.000000       0.000169       0.000173       
27      0.000000       0.000025       0.000009       0.000121       0.000155       
188     0.000000       0.000049       0.000081       0.000049       0.000179       
197     0.000000       0.000036       0.000004       0.000081       0.000121       
210     0.000000       0.000049       0.000016       0.000081       0.000146       
tot     0.000000       0.000954       0.000982       0.001889       0.997000

Band 211   energy = 5.38867 eV
atom    s              p_x            p_y            p_z            tot            
61      0.000000       0.000025       0.000000       0.000196       0.000221       
69      0.000000       0.000009       0.000036       0.000100       0.000145       
137     0.000000       0.000036       0.000000       0.000196       0.000232       
144     0.000000       0.000036       0.000000       0.000121       0.000157       
145     0.000000       0.000036       0.000000       0.000289       0.000325       
176     0.000000       0.000000       0.000000       0.000196       0.000196       
tot     0.000000       0.001011       0.000422       0.002880       0.997000

Band 212   energy = 5.40017 eV
atom    s              p_x            p_y            p_z            tot            
136     0.000000       0.000000       0.000000       0.000225       0.000225       
148     0.000000       0.000169       0.000000       0.000001       0.000170       
167     0.000000       0.000000       0.000001       0.000196       0.000197       
168     0.000000       0.000000       0.000144       0.000004       0.000148       
177     0.000000       0.000000       0.000121       0.000009       0.000130       
191     0.000000       0.000169       0.000000       0.000004       0.000173       
tot     0.000000       0.001569       0.001508       0.001617       0.998000

Band 213   energy = 5.41195 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000000       0.000324       0.000000       0.000000       0.000324       
46      0.000000       0.000225       0.000000       0.000000       0.000225       
63      0.000000       0.000000       0.000289       0.000000       0.000289       
73      0.000000       0.000000       0.000169       0.000000       0.000169       
116     0.000000       0.000169       0.000144       0.000000       0.000313       
125     0.000000       0.000121       0.000100       0.000000       0.000221       
tot     0.000000       0.002356       0.002073       0.000321       0.997000

Band 214   energy = 5.41202 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000004       0.000025       0.000256       0.000285       
10      0.000000       0.000000       0.000000       0.000121       0.000121       
19      0.000000       0.000000       0.000004       0.000289       0.000293       
116     0.000000       0.000036       0.000144       0.000064       0.000244       
125     0.000000       0.000025       0.000100       0.000049       0.000174       
180     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000000       0.000746       0.001389       0.001824       0.997000

Band 215   energy = 5.41368 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000004       0.000025       0.000100       0.000129       
30      0.000000       0.000225       0.000000       0.000000       0.000225       
61      0.000000       0.000000       0.000256       0.000000       0.000256       
74      0.000000       0.000004       0.000144       0.000000       0.000148       
110     0.000000       0.000121       0.000000       0.000000       0.000121       
114     0.000000       0.000000       0.000121       0.000000       0.000121       
tot     0.000000       0.001468       0.001575       0.001159       0.998000

Band 216   energy = 5.41865 eV
atom    s              p_x            p_y            p_z            tot            
8       0.000000       0.000000       0.000100       0.000000       0.000100       
19      0.000000       0.000064       0.000049       0.000009       0.000122       
172     0.000000       0.000100       0.000025       0.000000       0.000125       
185     0.000000       0.000064       0.000064       0.000000       0.000128       
194     0.000000       0.000001       0.000100       0.000000       0.000101       
214     0.000000       0.000004       0.000000       0.000144       0.000148       
tot     0.000000       0.001437       0.001869       0.000754       0.997000

Band 217   energy = 5.41869 eV
atom    s              p_x            p_y            p_z            tot            
45      0.000000       0.000001       0.000001       0.000121       0.000123       
46      0.000000       0.000000       0.000000       0.000169       0.000169       
73      0.000000       0.000009       0.000000       0.000144       0.000153       
152     0.000000       0.000036       0.000100       0.000000       0.000136       
