# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 863
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.33528 eV
204     0.000000       0.000000       0.000000       0.000081       0.000081       
214     0.000000       0.000001       0.000025       0.000289       0.000315       
tot     0.000050       0.000705       0.000772       0.001108       0.812000

Band 639   energy = 23.46362 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000000       0.000000       0.000196       0.000196       
74      0.000000       0.000004       0.000001       0.000144       0.000149       
84      0.000000       0.000081       0.000000       0.000000       0.000081       
137     0.000000       0.000000       0.000100       0.000000       0.000100       
158     0.000000       0.000000       0.000324       0.000000       0.000324       
181     0.000000       0.000289       0.000000       0.000000       0.000289       
tot     0.000054       0.001226       0.001356       0.000631       0.812000

Band 640   energy = 23.73332 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000049       0.000049       0.000000       0.000098       
21      0.000000       0.000004       0.000000       0.000064       0.000068       
24      0.000000       0.000000       0.000000       0.000064       0.000064       
44      0.000000       0.000000       0.000144       0.000004       0.000148       
69      0.000000       0.000081       0.000000       0.000025       0.000106       
182     0.000000       0.000000       0.000081       0.000000       0.000081       
tot     0.000000       0.001291       0.001519       0.000881       0.903000

Band 641   energy = 23.74234 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000144       0.000004       0.000004       0.000152       
52      0.000000       0.000169       0.000000       0.000000       0.000169       
74      0.000000       0.000016       0.000081       0.000004       0.000101       
75      0.000000       0.000000       0.000121       0.000000       0.000121       
128     0.000000       0.000144       0.000000       0.000004       0.000148       
131     0.000000       0.000144       0.000000       0.000004       0.000148       
tot     0.000000       0.001870       0.001029       0.000686       0.906000

Band 642   energy = 23.74236 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000004       0.000169       0.000173       
10      0.000000       0.000000       0.000000       0.000324       0.000324       
91      0.000000       0.000000       0.000000       0.000144       0.000144       
108     0.000000       0.000000       0.000000       0.000256       0.000256       
117     0.000000       0.000000       0.000000       0.000256       0.000256       
205     0.000000       0.000009       0.000000       0.000196       0.000205       
tot     0.000000       0.000358       0.000568       0.003330       0.906000

Band 643   energy = 23.75414 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000000       0.000081       0.000004       0.000085       
52      0.000000       0.000000       0.000081       0.000004       0.000085       
155     0.000000       0.000036       0.000081       0.000000       0.000117       
163     0.000000       0.000036       0.000036       0.000016       0.000088       
180     0.000000       0.000064       0.000036       0.000000       0.000100       
213     0.000000       0.000009       0.000004       0.000100       0.000113       
tot     0.000000       0.001377       0.001529       0.001030       0.909000

Band 644   energy = 23.77115 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000000       0.000000       0.000169       0.000000       0.000169       
58      0.000000       0.000121       0.000000       0.000009       0.000130       
145     0.000000       0.000144       0.000000       0.000036       0.000180       
169     0.000000       0.000000       0.000121       0.000004       0.000125       
176     0.000000       0.000000       0.000225       0.000009       0.000234       
188     0.000000       0.000081       0.000081       0.000000       0.000162       
tot     0.000000       0.001571       0.002266       0.000343       0.908000

Band 645   energy = 23.79075 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000001       0.000000       0.000361       0.000362       
23      0.000000       0.000009       0.000004       0.000064       0.000077       
42      0.000000       0.000064       0.000004       0.000000       0.000068       
129     0.000000       0.000036       0.000036       0.000000       0.000072       
206     0.000000       0.000036       0.000016       0.000016       0.000068       
214     0.000000       0.000064       0.000016       0.000081       0.000161       
tot     0.000000       0.001237       0.000997       0.001253       0.907000

Band 646   energy = 23.79083 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000000       0.000004       0.000000       0.000081       0.000085       
46      0.000000       0.000081       0.000000       0.000036       0.000117       
67      0.000000       0.000000       0.000000       0.000121       0.000121       
73      0.000000       0.000000       0.000036       0.000081       0.000117       
158     0.000000       0.000036       0.000000       0.000100       0.000136       
181     0.000000       0.000001       0.000009       0.000121       0.000131       
tot     0.000000       0.000712       0.000514       0.002335       0.907000

Band 647   energy = 23.80587 eV
atom    s              p_x            p_y            p_z            tot            
73      0.000000       0.000004       0.000121       0.000000       0.000125       
89      0.000000       0.000000       0.000009       0.000081       0.000090       
98      0.000000       0.000049       0.000049       0.000000       0.000098       
122     0.000000       0.000081       0.000004       0.000001       0.000086       
142     0.000000       0.000000       0.000121       0.000000       0.000121       
169     0.000000       0.000100       0.000000       0.000000       0.000100       
tot     0.000000       0.001055       0.001286       0.001040       0.905000

Band 648   energy = 23.80592 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000049       0.000064       0.000001       0.000114       
19      0.000000       0.000025       0.000049       0.000016       0.000090       
86      0.000000       0.000036       0.000049       0.000000       0.000085       
87      0.000000       0.000009       0.000100       0.000000       0.000109       
89      0.000000       0.000100       0.000009       0.000000       0.000109       
98      0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000000       0.001181       0.001353       0.000773       0.905000

Band 649   energy = 23.83805 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000000       0.000064       0.000144       0.000081       0.000289       
107     0.000000       0.000081       0.000081       0.000000       0.000162       
116     0.000000       0.000016       0.000064       0.000036       0.000116       
129     0.000000       0.000000       0.000004       0.000196       0.000200       
130     0.000000       0.000001       0.000000       0.000100       0.000101       
133     0.000000       0.000000       0.000001       0.000100       0.000101       
tot     0.000004       0.000729       0.001090       0.001299       0.901000

Band 650   energy = 23.83812 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000000       0.000256       0.000000       0.000025       0.000281       
58      0.000000       0.000000       0.000100       0.000000       0.000100       
67      0.000000       0.000004       0.000324       0.000000       0.000328       
116     0.000000       0.000100       0.000081       0.000000       0.000181       
118     0.000000       0.000169       0.000000       0.000000       0.000169       
120     0.000000       0.000000       0.000100       0.000009       0.000109       
tot     0.000001       0.001717       0.001605       0.000451       0.901000

Band 651   energy = 23.84607 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000000       0.000000       0.000144       0.000144       
27      0.000000       0.000121       0.000100       0.000000       0.000221       
99      0.000000       0.000049       0.000144       0.000081       0.000274       
188     0.000000       0.000000       0.000000       0.000121       0.000121       
192     0.000000       0.000000       0.000000       0.000144       0.000144       
206     0.000000       0.000009       0.000036       0.000121       0.000166       
tot     0.000001       0.000545       0.000802       0.001923       0.906000

Band 652   energy = 23.84616 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000000       0.000004       0.000144       0.000148       
99      0.000000       0.000169       0.000144       0.000000       0.000313       
136     0.000000       0.000081       0.000049       0.000000       0.000130       
143     0.000000       0.000000       0.000169       0.000000       0.000169       
167     0.000000       0.000064       0.000064       0.000000       0.000128       
170     0.000000       0.000169       0.000000       0.000000       0.000169       
tot     0.000000       0.001456       0.001198       0.000822       0.906000

Band 653   energy = 23.84641 eV
atom    s              p_x            p_y            p_z            tot            
45      0.000000       0.000009       0.000000       0.000081       0.000090       
59      0.000000       0.000100       0.000000       0.000000       0.000100       
71      0.000000       0.000000       0.000000       0.000100       0.000100       
148     0.000000       0.000000       0.000009       0.000121       0.000130       
189     0.000000       0.000064       0.000009       0.000016       0.000089       
191     0.000000       0.000001       0.000025       0.000081       0.000107       
tot     0.000000       0.001046       0.000701       0.001794       0.904000

Band 654   energy = 23.86705 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000000       0.000016       0.000001       0.000121       0.000138       
90      0.000009       0.000049       0.000009       0.000289       0.000356       
99      0.000001       0.000016       0.000004       0.000121       0.000142       
101     0.000000       0.000016       0.000004       0.000100       0.000120       
105     0.000000       0.000025       0.000001       0.000081       0.000107       
116     0.000004       0.000025       0.000004       0.000169       0.000202       
tot     0.000093       0.000591       0.000311       0.001984       0.890000

Band 655   energy = 23.88337 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000049       0.000049       0.000000       0.000098       
30      0.000000       0.000000       0.000121       0.000004       0.000125       
61      0.000000       0.000081       0.000000       0.000025       0.000106       
65      0.000000       0.000004       0.000064       0.000000       0.000068       
118     0.000000       0.000000       0.000064       0.000004       0.000068       
189     0.000000       0.000000       0.000081       0.000000       0.000081       
tot     0.000000       0.001316       0.001652       0.000594       0.908000

Band 656   energy = 23.94417 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000576       0.000000       0.000004       0.000064       0.000644       
41      0.000576       0.000100       0.000000       0.000000       0.000676       
68      0.000576       0.000000       0.000081       0.000000       0.000657       
138     0.000121       0.000000       0.000000       0.000000       0.000121       
165     0.000121       0.000000       0.000000       0.000000       0.000121       
215     0.001600       0.000001       0.000000       0.000016       0.001617       
tot     0.003985       0.000505       0.000424       0.000902       0.904000

Band 657   energy = 23.97843 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000000       0.000100       0.000100       
18      0.000000       0.000000       0.000000       0.000144       0.000144       
27      0.000000       0.000016       0.000000       0.000144       0.000160       
90      0.000000       0.000016       0.000025       0.000025       0.000066       
112     0.000000       0.000081       0.000081       0.000000       0.000162       
196     0.000001       0.000049       0.000064       0.000000       0.000114       
tot     0.000111       0.000657       0.000640       0.001459       0.895000

Band 658   energy = 23.97851 eV
atom    s              p_x            p_y            p_z            tot            
61      0.000000       0.000016       0.000004       0.000049       0.000069       
69      0.000000       0.000000       0.000064       0.000000       0.000064       
90      0.000000       0.000036       0.000049       0.000000       0.000085       
121     0.000000       0.000049       0.000025       0.000004       0.000078       
146     0.000000       0.000100       0.000001       0.000001       0.000102       
171     0.000000       0.000004       0.000064       0.000004       0.000072       
tot     0.000098       0.000937       0.000897       0.000526       0.895000

Band 659   energy = 23.98962 eV
atom    s              p_x            p_y            p_z            tot            
42      0.000004       0.000000       0.000100       0.000000       0.000104       
71      0.000004       0.000081       0.000000       0.000000       0.000085       
150     0.000000       0.000064       0.000025       0.000000       0.000089       
153     0.000000       0.000016       0.000000       0.000064       0.000080       
175     0.000000       0.000016       0.000081       0.000000       0.000097       
185     0.000000       0.000000       0.000081       0.000000       0.000081       
tot     0.000078       0.001027       0.001305       0.000642       0.898000

Band 660   energy = 24.07065 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000100       0.000000       0.000004       0.000049       0.000153       
49      0.002116       0.000000       0.000000       0.000000       0.002116       
74      0.000169       0.000000       0.000000       0.000000       0.000169       
155     0.000100       0.000000       0.000100       0.000000       0.000200       
184     0.000121       0.000081       0.000000       0.000001       0.000203       
211     0.000100       0.000000       0.000036       0.000016       0.000152       
tot     0.003486       0.000534       0.000772       0.000722       0.897000

Band 661   energy = 24.07069 eV
atom    s              p_x            p_y            p_z            tot            
10      0.001296       0.000000       0.000000       0.000000       0.001296       
20      0.000001       0.000025       0.000000       0.000100       0.000126       
21      0.000000       0.000000       0.000004       0.000121       0.000125       
57      0.000000       0.000000       0.000000       0.000169       0.000169       
74      0.001156       0.000000       0.000000       0.000000       0.001156       
205     0.000081       0.000000       0.000000       0.000081       0.000162       
tot     0.003577       0.000603       0.000294       0.001072       0.897000

Band 662   energy = 24.15624 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000121       0.000000       0.000004       0.000049       0.000174       
91      0.000576       0.000000       0.000000       0.000004       0.000580       
96      0.000121       0.000000       0.000000       0.000009       0.000130       
161     0.000100       0.000004       0.000009       0.000000       0.000113       
205     0.000196       0.000000       0.000000       0.000004       0.000200       
214     0.000361       0.000001       0.000004       0.000001       0.000367       
tot     0.003021       0.000211       0.000252       0.000587       0.911000

Band 663   energy = 24.15632 eV
atom    s              p_x            p_y            p_z            tot            
100     0.000361       0.000009       0.000000       0.000000       0.000370       
102     0.000256       0.000000       0.000009       0.000000       0.000265       
146     0.000121       0.000000       0.000025       0.000001       0.000147       
158     0.000225       0.000001       0.000009       0.000000       0.000235       
171     0.000121       0.000016       0.000004       0.000001       0.000142       
181     0.000169       0.000004       0.000001       0.000000       0.000174       
tot     0.002945       0.000486       0.000581       0.000048       0.911000

Band 664   energy = 24.18188 eV
atom    s              p_x            p_y            p_z            tot            
90      0.000169       0.000000       0.000000       0.000004       0.000173       
91      0.000064       0.000000       0.000000       0.000036       0.000100       
117     0.000484       0.000000       0.000000       0.000025       0.000509       
125     0.000441       0.000000       0.000000       0.000004       0.000445       
126     0.000484       0.000000       0.000036       0.000000       0.000520       
128     0.000484       0.000036       0.000000       0.000000       0.000520       
tot     0.003787       0.000244       0.000186       0.000404       0.911000

Band 665   energy = 24.20323 eV
atom    s              p_x            p_y            p_z            tot            
20      0.000121       0.000000       0.000000       0.000000       0.000121       
22      0.000121       0.000000       0.000000       0.000000       0.000121       
37      0.000121       0.000000       0.000000       0.000000       0.000121       
47      0.000121       0.000000       0.000000       0.000000       0.000121       
64      0.000121       0.000000       0.000000       0.000000       0.000121       
76      0.000121       0.000000       0.000001       0.000000       0.000122       
tot     0.003303       0.000395       0.000574       0.000091       0.913000

Band 666   energy = 24.20963 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000841       0.000001       0.000000       0.000000       0.000842       
23      0.000256       0.000001       0.000009       0.000016       0.000282       
24      0.000441       0.000025       0.000000       0.000000       0.000466       
26      0.000441       0.000000       0.000036       0.000000       0.000477       
108     0.000169       0.000000       0.000000       0.000004       0.000173       
129     0.000576       0.000000       0.000000       0.000004       0.000580       
tot     0.004480       0.000210       0.000304       0.000261       0.907000

Band 667   energy = 24.20968 eV
atom    s              p_x            p_y            p_z            tot            
39      0.000324       0.000004       0.000000       0.000004       0.000332       
44      0.000484       0.000000       0.000000       0.000001       0.000485       
69      0.000484       0.000000       0.000000       0.000000       0.000484       
70      0.000324       0.000000       0.000009       0.000001       0.000334       
118     0.000324       0.000004       0.000000       0.000000       0.000328       
120     0.000324       0.000000       0.000004       0.000000       0.000328       
tot     0.004499       0.000392       0.000448       0.000079       0.907000

Band 668   energy = 24.22129 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000729       0.000000       0.000004       0.000016       0.000749       
99      0.002025       0.000000       0.000000       0.000004       0.002029       
101     0.000729       0.000000       0.000049       0.000000       0.000778       
105     0.000729       0.000049       0.000000       0.000000       0.000778       
125     0.000324       0.000001       0.000000       0.000009       0.000334       
149     0.000121       0.000000       0.000009       0.000000       0.000130       
tot     0.006311       0.000302       0.000288       0.000366       0.911000

Band 669   energy = 24.22508 eV
atom    s              p_x            p_y            p_z            tot            
4       0.000169       0.000000       0.000000       0.000000       0.000169       
20      0.000324       0.000009       0.000000       0.000000       0.000333       
22      0.000289       0.000004       0.000009       0.000000       0.000302       
206     0.000324       0.000000       0.000000       0.000000       0.000324       
208     0.000169       0.000000       0.000000       0.000016       0.000185       
212     0.000169       0.000000       0.000000       0.000025       0.000194       
tot     0.003386       0.000133       0.000107       0.000583       0.909000

Band 670   energy = 24.22512 eV
atom    s              p_x            p_y            p_z            tot            
37      0.000256       0.000000       0.000001       0.000000       0.000257       
53      0.000169       0.000000       0.000000       0.000000       0.000169       
64      0.000289       0.000004       0.000000       0.000000       0.000293       
76      0.000144       0.000004       0.000000       0.000016       0.000164       
78      0.000196       0.000000       0.000000       0.000000       0.000196       
143     0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.003401       0.000322       0.000283       0.000158       0.909000

Band 671   energy = 24.23942 eV
atom    s              p_x            p_y            p_z            tot            
7       0.000121       0.000000       0.000009       0.000000       0.000130       
25      0.000256       0.000001       0.000000       0.000000       0.000257       
28      0.000256       0.000000       0.000000       0.000000       0.000256       
34      0.000144       0.000000       0.000004       0.000000       0.000148       
187     0.000484       0.000009       0.000000       0.000000       0.000493       
196     0.000400       0.000000       0.000000       0.000004       0.000404       
tot     0.003582       0.000315       0.000189       0.000283       0.907000

Band 672   energy = 24.23943 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000196       0.000000       0.000000       0.000000       0.000196       
48      0.000169       0.000000       0.000000       0.000000       0.000169       
57      0.000169       0.000000       0.000000       0.000000       0.000169       
75      0.000169       0.000000       0.000009       0.000000       0.000178       
126     0.000196       0.000000       0.000000       0.000001       0.000197       
160     0.000784       0.000000       0.000009       0.000000       0.000793       
tot     0.003613       0.000265       0.000313       0.000284       0.907000

Band 673   energy = 24.24881 eV
atom    s              p_x            p_y            p_z            tot            
108     0.000289       0.000000       0.000000       0.000004       0.000293       
110     0.000324       0.000025       0.000000       0.000000       0.000349       
114     0.000324       0.000000       0.000025       0.000000       0.000349       
125     0.000625       0.000016       0.000001       0.000081       0.000723       
127     0.000289       0.000000       0.000004       0.000000       0.000293       
133     0.000324       0.000000       0.000004       0.000009       0.000337       
tot     0.004680       0.000256       0.000255       0.000254       0.898000

Band 674   energy = 24.31141 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000324       0.000000       0.000000       0.000000       0.000324       
4       0.000324       0.000000       0.000000       0.000000       0.000324       
43      0.000324       0.000000       0.000000       0.000000       0.000324       
53      0.000324       0.000000       0.000000       0.000000       0.000324       
66      0.000324       0.000000       0.000000       0.000000       0.000324       
78      0.000324       0.000000       0.000000       0.000000       0.000324       
tot     0.004320       0.000390       0.000511       0.000149       0.905000

Band 675   energy = 24.31427 eV
atom    s              p_x            p_y            p_z            tot            
54      0.000121       0.000000       0.000000       0.000000       0.000121       
81      0.000144       0.000000       0.000000       0.000001       0.000145       
193     0.000144       0.000000       0.000009       0.000000       0.000153       
195     0.000144       0.000009       0.000000       0.000000       0.000153       
207     0.000225       0.000000       0.000000       0.000004       0.000229       
209     0.000196       0.000000       0.000000       0.000004       0.000200       
tot     0.002897       0.000134       0.000122       0.000622       0.907000

Band 676   energy = 24.31432 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000100       0.000000       0.000004       0.000000       0.000104       
57      0.000100       0.000004       0.000000       0.000001       0.000105       
146     0.000100       0.000004       0.000000       0.000000       0.000104       
161     0.000144       0.000004       0.000000       0.000000       0.000148       
169     0.000121       0.000000       0.000004       0.000000       0.000125       
171     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.002909       0.000317       0.000175       0.000308       0.907000

Band 677   energy = 24.35685 eV
atom    s              p_x            p_y            p_z            tot            
101     0.000441       0.000000       0.000000       0.000000       0.000441       
105     0.000576       0.000000       0.000000       0.000001       0.000577       
149     0.000289       0.000004       0.000001       0.000004       0.000298       
172     0.000196       0.000001       0.000016       0.000000       0.000213       
208     0.000196       0.000000       0.000000       0.000004       0.000200       
212     0.000256       0.000000       0.000000       0.000009       0.000265       
tot     0.004057       0.000235       0.000244       0.000243       0.892000

Band 678   energy = 24.35690 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000324       0.000000       0.000000       0.000000       0.000324       
9       0.000289       0.000000       0.000000       0.000000       0.000289       
23      0.000121       0.000004       0.000001       0.000000       0.000126       
82      0.000900       0.000001       0.000001       0.000000       0.000902       
152     0.000400       0.000000       0.000009       0.000000       0.000409       
179     0.000400       0.000009       0.000000       0.000000       0.000409       
tot     0.004045       0.000250       0.000266       0.000147       0.892000

Band 679   energy = 24.37347 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000121       0.000001       0.000000       0.000000       0.000122       
38      0.000121       0.000000       0.000000       0.000004       0.000125       
90      0.003249       0.000000       0.000000       0.000000       0.003249       
160     0.000324       0.000000       0.000025       0.000004       0.000353       
187     0.000324       0.000036       0.000000       0.000000       0.000360       
196     0.000324       0.000000       0.000000       0.000036       0.000360       
tot     0.005840       0.000214       0.000177       0.000329       0.895000

Band 680   energy = 24.38734 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000361       0.000000       0.000000       0.000000       0.000361       
88      0.000361       0.000000       0.000000       0.000000       0.000361       
158     0.000676       0.000004       0.000000       0.000000       0.000680       
159     0.000225       0.000000       0.000000       0.000000       0.000225       
181     0.000625       0.000000       0.000004       0.000000       0.000629       
184     0.000225       0.000000       0.000000       0.000004       0.000229       
tot     0.004351       0.000286       0.000281       0.000206       0.884000

Band 681   energy = 24.38739 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000121       0.000016       0.000009       0.000000       0.000146       
107     0.000676       0.000000       0.000000       0.000000       0.000676       
135     0.000169       0.000001       0.000001       0.000001       0.000172       
164     0.000169       0.000004       0.000004       0.000000       0.000177       
205     0.000400       0.000001       0.000000       0.000000       0.000401       
214     0.001156       0.000000       0.000000       0.000000       0.001156       
tot     0.004379       0.000231       0.000228       0.000271       0.884000

Band 682   energy = 24.39917 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000064       0.000169       0.000000       0.000000       0.000233       
88      0.000064       0.000000       0.000144       0.000000       0.000208       
91      0.000144       0.000000       0.000000       0.000004       0.000148       
100     0.000144       0.000000       0.000004       0.000000       0.000148       
102     0.000144       0.000004       0.000000       0.000000       0.000148       
107     0.000064       0.000000       0.000004       0.000100       0.000168       
tot     0.003297       0.000370       0.000335       0.000336       0.898000

Band 683   energy = 24.40417 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000484       0.000000       0.000049       0.000000       0.000533       
8       0.000484       0.000049       0.000000       0.000000       0.000533       
23      0.000196       0.000000       0.000000       0.000036       0.000232       
154     0.000256       0.000004       0.000000       0.000000       0.000260       
185     0.000225       0.000000       0.000004       0.000000       0.000229       
206     0.000289       0.000000       0.000000       0.000004       0.000293       
tot     0.003537       0.000268       0.000235       0.000421       0.889000

Band 684   energy = 24.40421 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000361       0.000000       0.000001       0.000016       0.000378       
45      0.000289       0.000000       0.000025       0.000000       0.000314       
60      0.000256       0.000000       0.000004       0.000009       0.000269       
72      0.000196       0.000025       0.000000       0.000000       0.000221       
151     0.000256       0.000000       0.000000       0.000000       0.000256       
170     0.000196       0.000004       0.000000       0.000000       0.000200       
tot     0.003543       0.000309       0.000264       0.000309       0.889000

Band 685   energy = 24.42196 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000361       0.000000       0.000000       0.000000       0.000361       
16      0.000361       0.000000       0.000000       0.000001       0.000362       
31      0.000361       0.000000       0.000000       0.000000       0.000361       
51      0.000361       0.000000       0.000000       0.000000       0.000361       
56      0.000361       0.000000       0.000000       0.000000       0.000361       
80      0.000361       0.000000       0.000000       0.000000       0.000361       
tot     0.006024       0.000281       0.000314       0.000224       0.899000

Band 686   energy = 24.44594 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000256       0.000000       0.000000       0.000000       0.000256       
26      0.000256       0.000000       0.000000       0.000000       0.000256       
29      0.000256       0.000000       0.000000       0.000000       0.000256       
39      0.000256       0.000000       0.000000       0.000000       0.000256       
58      0.000256       0.000000       0.000000       0.000000       0.000256       
70      0.000256       0.000000       0.000000       0.000000       0.000256       
tot     0.004398       0.000254       0.000243       0.000276       0.900000

Band 687   energy = 24.45876 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000256       0.000000       0.000000       0.000009       0.000265       
29      0.000196       0.000000       0.000049       0.000000       0.000245       
58      0.000225       0.000049       0.000000       0.000000       0.000274       
133     0.000441       0.000000       0.000000       0.000000       0.000441       
176     0.000484       0.000000       0.000000       0.000000       0.000484       
188     0.004225       0.000000       0.000000       0.000000       0.004225       
tot     0.007546       0.000178       0.000174       0.000237       0.889000

Band 688   energy = 24.45882 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000196       0.000036       0.000000       0.000000       0.000232       
61      0.000196       0.000000       0.000009       0.000000       0.000205       
110     0.000196       0.000000       0.000000       0.000000       0.000196       
114     0.000324       0.000000       0.000001       0.000000       0.000325       
145     0.003025       0.000000       0.000000       0.000000       0.003025       
176     0.001849       0.000000       0.000000       0.000000       0.001849       
tot     0.007655       0.000242       0.000282       0.000084       0.889000

Band 689   energy = 24.47250 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000225       0.000004       0.000009       0.000004       0.000242       
36      0.000225       0.000025       0.000000       0.000004       0.000254       
63      0.000225       0.000000       0.000036       0.000000       0.000261       
90      0.000100       0.000016       0.000001       0.000100       0.000217       
99      0.000900       0.000000       0.000000       0.000000       0.000900       
116     0.005184       0.000000       0.000000       0.000000       0.005184       
tot     0.008894       0.000214       0.000195       0.000363       0.895000

Band 690   energy = 24.48744 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000324       0.000000       0.000000       0.000000       0.000324       
9       0.000676       0.000000       0.000000       0.000000       0.000676       
112     0.000361       0.000001       0.000000       0.000016       0.000378       
117     0.000289       0.000000       0.000000       0.000000       0.000289       
192     0.000121       0.000000       0.000004       0.000049       0.000174       
211     0.000144       0.000000       0.000001       0.000000       0.000145       
tot     0.003872       0.000212       0.000316       0.000285       0.896000

Band 691   energy = 24.48747 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000625       0.000000       0.000000       0.000000       0.000625       
44      0.000289       0.000000       0.000000       0.000000       0.000289       
63      0.000225       0.000000       0.000000       0.000000       0.000225       
123     0.000324       0.000004       0.000000       0.000009       0.000337       
128     0.000256       0.000000       0.000000       0.000000       0.000256       
168     0.000121       0.000081       0.000000       0.000000       0.000202       
tot     0.003930       0.000397       0.000302       0.000184       0.896000

Band 692   energy = 24.49641 eV
atom    s              p_x            p_y            p_z            tot            
23      0.000289       0.000001       0.000000       0.000000       0.000290       
27      0.000841       0.000000       0.000000       0.000000       0.000841       
30      0.000625       0.000000       0.000000       0.000000       0.000625       
129     0.000225       0.000000       0.000000       0.000004       0.000229       
162     0.000361       0.000000       0.000000       0.000000       0.000361       
210     0.000484       0.000000       0.000000       0.000000       0.000484       
tot     0.005238       0.000287       0.000315       0.000221       0.903000

Band 693   energy = 24.49643 eV
atom    s              p_x            p_y            p_z            tot            
61      0.001225       0.000000       0.000000       0.000000       0.001225       
67      0.000441       0.000000       0.000000       0.000000       0.000441       
115     0.000196       0.000009       0.000000       0.000036       0.000241       
120     0.000324       0.000000       0.000001       0.000001       0.000326       
127     0.000225       0.000000       0.000000       0.000001       0.000226       
137     0.000729       0.000000       0.000000       0.000000       0.000729       
tot     0.005135       0.000294       0.000290       0.000226       0.903000

Band 694   energy = 24.51194 eV
atom    s              p_x            p_y            p_z            tot            
36      0.000064       0.000064       0.000000       0.000001       0.000129       
116     0.000784       0.000001       0.000000       0.000009       0.000794       
125     0.000729       0.000000       0.000000       0.000000       0.000729       
139     0.000196       0.000000       0.000000       0.000001       0.000197       
168     0.000196       0.000000       0.000000       0.000004       0.000200       
192     0.000196       0.000004       0.000001       0.000000       0.000201       
tot     0.003731       0.000319       0.000261       0.000364       0.892000

Band 695   energy = 24.51650 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000324       0.000000       0.000000       0.000001       0.000325       
8       0.000324       0.000000       0.000000       0.000001       0.000325       
35      0.000324       0.000004       0.000000       0.000000       0.000328       
45      0.000324       0.000004       0.000000       0.000000       0.000328       
60      0.000324       0.000000       0.000004       0.000000       0.000328       
72      0.000324       0.000000       0.000001       0.000000       0.000325       
tot     0.005352       0.000314       0.000284       0.000306       0.900000

Band 696   energy = 24.55141 eV
atom    s              p_x            p_y            p_z            tot            
41      0.000324       0.000000       0.000004       0.000081       0.000409       
87      0.000289       0.000016       0.000001       0.000016       0.000322       
92      0.000784       0.000004       0.000000       0.000000       0.000788       
164     0.000196       0.000009       0.000000       0.000009       0.000214       
173     0.000676       0.000000       0.000004       0.000081       0.000761       
184     0.000169       0.000016       0.000004       0.000036       0.000225       
tot     0.004594       0.000423       0.000093       0.000510       0.908000

Band 697   energy = 24.55142 eV
atom    s              p_x            p_y            p_z            tot            
68      0.000196       0.000004       0.000001       0.000036       0.000237       
94      0.000441       0.000004       0.000004       0.000000       0.000449       
